Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Downforce Technologies,https://www.crunchbase.com/organization/downforce-technologies,Active,,Agriculture,"Oxford, Oxfordshire, United Kingdom","Making every hectare count to achieve global climate, biodiversity and food security goals","46,974","Europe, Middle East, and Africa (EMEA)",OX1 1QT,,2021-02-01,month,,,,,For Profit,https://www.downforce.tech,,,https://www.linkedin.com/company/downforce-technologies/,"Downforce Technologies is a pioneering leader in science-led, data-driven land management solutions focused on optimising soil health, soil organic carbon levels and biodiversity. With over 30% of the world's soil already degraded, urgent action is needed to address this pressing global challenge. Our platform offers a complete, high-resolution view of the land's carbon profile, enabling precise analysis and site-specific strategies for optimizing carbon levels.",Agriculture and Farming,2,11-50,"Jacqueline McGlade, Maria (Volpe) Whittaker",5,Seed,2024-06-13,4200000,USD,4200000,Seed,4200000,USD,4200000,Seed,10442937,USD,10442937,10442937,USD,10442937,"Equator, Clean Energy Finance Corporation, Virescent Ventures, Perivoli Innovations, SparkLabs Cultiv8",3,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Sequence,https://www.crunchbase.com/organization/sequence-4fb5,Active,,"B2B, Software","London, England, United Kingdom",Sequence streamlines the quote to cash process for modern B2B teams.,"47,218","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://www.sequencehq.com,https://twitter.com/SequenceHQ_,,https://www.linkedin.com/company/sequence-hq,"Sequence is an integrated billing and pricing solution for B2B scaleups who want to automate their billing, launch usage-based pricing and accelerate finance teams with a source of truth on customer, billing and revenue data. By plugging into your CRM and accounting suite, Sequence streamlines the quote to cash process.","Other, Software",2,11-50,"Eamon Jubbawy, Riya Grover",1,Seed,2021-01-20,16600000,GBP,22686304,Seed,16600000,GBP,22686304,Seed,16600000,GBP,22686304,16600000,GBP,22686304,"Andreessen Horowitz, Salesforce Ventures, Fin Capital, Firstminute Capital, DIG Ventures",1,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
Urban Legend,https://www.crunchbase.com/organization/urban-legend,Active,,"E-Commerce, Food and Beverage, Food Processing, Retail, Snack Food","Brighton, East Sussex, United Kingdom",Urban Legend is a producer of food products.,"48,054","Europe, Middle East, and Africa (EMEA)",BN1 1HJ,$1M to $10M,2021-01-01,year,,,,,For Profit,https://urban-legend.com,,https://www.facebook.com/UrbanLegendUK,https://www.linkedin.com/company/believe-in-science-ltd/,"Urban Legend specializes in making low-fat donuts with low calorific value but high nutritional value, enabling users to enjoy their favorite junk food without any harmful effects.","Commerce and Shopping, Food and Beverage",1,11-50,Ory Rinat,2,Seed,2024-10-01,,,,Seed,,,,Seed,3000000,GBP,4119561,3000000,GBP,4119561,"Eka Ventures, JamJar Investments, Will Neale, SnackFutures, Guy's & St Thomas'​ Foundation",2,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
Net AI,https://www.crunchbase.com/organization/net-ai,Active,,"Analytics, Artificial Intelligence (AI), Machine Learning, Telecommunications","Edinburgh, Edinburgh, City of, United Kingdom",Net AI is a network intelligence company that specializes in AI-driven mobile traffic analytics.,"48,083","Europe, Middle East, and Africa (EMEA)",EH3 8HA,Less than $1M,2021-02-18,day,,,,,For Profit,https://netai.tech,,,https://www.linkedin.com/company/net-ai-tech,"Net AI had developed a cloud-native platform that uses AI to provide real time analytics, which can drive the optimization of virtualized mobile networks.  The volume of mobile data traffic is exploding and 5G will have to fulfill a growing variety of performance requirements, ranging from extreme mobile broadband to low-latency automotive IoT. To accommodate such demands, enhanced flexibility in managing the infrastructure is needed. Network slicing allows operators to customize resources on a per-service basis, by virtually partitioning the physical infrastructure, thereby enabling new lucrative revenue streams. However, without deep intelligence into the traffic flowing over slices, and where it originates, it is impossible to effectively and efficiently monetize them.  To address this need, our Microscope software uses AI to perform mobile traffic decomposition. Microscope identifies and quantifies the nature and source of individual streams (e.g. Netflix, Google cloud services, Facebook, etc; down to individual base station) from aggregate streams. This allows data to be collected in the cloud rather than from expensive location-based probes, and also works with encrypted data sources which are impossible to analyze with traditional approaches such as using Deep Packet Inspection (DPI).  Our technology tackles the challenges of decomposition through deep learning, due to its effectiveness in operating on large-scale mobile traffic in real-time, as demonstrated by our own research. Microscope is fast, cheap, encryption agnostic, scalable, and compatible with current NFV and open RAN initiatives","Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",3,11-50,"Marco Fiore, Mark Chapman, Paul Patras",1,Seed,2021-11-16,750000,GBP,1006779,Pre-Seed,750000,GBP,1006779,Pre-Seed,750000,GBP,1006779,750000,GBP,1006779,"Nauta Capital, Creator Fund, Old College Capital, Techstart Ventures, Edinburgh Technology Fund",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Oort Energy,https://www.crunchbase.com/organization/oort-energy,Active,,"GreenTech, Natural Resources, Renewable Energy","Bristol, Bristol, City of, United Kingdom",Oort Energy is a maker of hydrogen electrolyzers that uses innovative technologies to significantly reduce the cost of green hydrogen.,"48,588","Europe, Middle East, and Africa (EMEA)",BS14 0BY,,2021-01-01,year,,,,,For Profit,https://oortenergy.com/,,,https://www.linkedin.com/company/oort-energy/,Oort Energy is a maker of hydrogen electrolyzers that uses innovative technologies to significantly reduce the cost of green hydrogen.,"Energy, Natural Resources, Sustainability",,11-50,,2,Seed,2023-06-07,5000000,GBP,6222427,Seed,5000000,GBP,6222427,Seed,5000000,GBP,6222427,5800000,GBP,7218015,"TRIREC, Energy Revolution Ventures",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Unfabled,https://www.crunchbase.com/organization/unfabled,Active,,"E-Commerce, Health Care","London, England, United Kingdom",Unfabled is a women’s health consumer platform that delivers curated and personalised solutions.,"48,702","Europe, Middle East, and Africa (EMEA)",E2 8JF,$1M to $10M,2021-01-01,month,,,,,For Profit,https://unfabled.co/,https://twitter.com/unfabled_,https://www.facebook.com/unfabled.co,https://www.linkedin.com/company/unfabled,,"Commerce and Shopping, Health Care",1,1-10,Hannah Samano,5,Seed,2024-02-06,1600000,USD,1600000,Seed,1600000,USD,1600000,Seed,1964229,USD,1964229,1964229,USD,1964229,"Alumni Ventures, Morgan Stanley, SyndicateRoom, Exceptional Ventures, Atomico",3,15,,,,,,,,,,,,,,Private,,,,,,,,,,,
Superjoi,https://www.crunchbase.com/organization/superjoi,Active,,"Content Creators, FinTech, Music, Social Media, Social Shopping","London, England, United Kingdom",Social commerce for brands and creators with one-click payments,"49,385","Europe, Middle East, and Africa (EMEA)",EC2V 6DN,,2021-09-06,day,,,,,For Profit,https://superjoi.com,https://x.com/superjoi,,https://www.linkedin.com/company/superjoi,"Superjoi helps brands utilize a creative workforce to boost their products, services, and brand awareness via new-gen influencer marketing and D2C sales through short-form content in a one-click payment fashion.","Commerce and Shopping, Financial Services, Internet Services, Media and Entertainment, Music and Audio",2,1-10,"Piotr Wolanski, Sören Creutzburg",1,Seed,2022-04-20,2500000,USD,2500000,Pre-Seed,2500000,USD,2500000,Pre-Seed,2500000,USD,2500000,2500000,USD,2500000,"QED Investors, Ascension, Tomahawk.VC, MVP Ventures, Systema",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Ignota Labs,https://www.crunchbase.com/organization/innotap,Active,,"Artificial Intelligence (AI), Biotechnology, Health Care, Life Science, Pharmaceutical","Cambridge, Cambridgeshire, United Kingdom","AI-Powered Drug Safety Solutions for Faster, Safer Drug Discovery","49,574","Europe, Middle East, and Africa (EMEA)",,Less than $1M,2021-10-14,day,,,,,For Profit,https://ignotalabs.uk/,,,https://www.linkedin.com/company/absoluteai,"At Ignota Labs, we are redefining drug discovery with cutting-edge AI. Our proprietary deep learning platform, SAFEPATH©, predicts drug toxicity early in development, helping pharmaceutical companies reduce clinical trial failures and bring safer treatments to patients faster. By analyzing complex molecular data and reviving abandoned or failed drug candidates, we accelerate the path from lab to life-changing therapies. Founded in 2021, we are on a mission to solve drug safety challenges and unlock the full potential of therapeutic innovation.","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",1,11-50,Peter Walton,1,Seed,2025-02-26,6900000,USD,6900000,Seed,6900000,USD,6900000,Seed,6900000,USD,6900000,6900000,USD,6900000,"Gaingels, AIX Ventures, Montage Ventures, Modi Ventures, Blue Wire Capital",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Morphoses,https://www.crunchbase.com/organization/morphoses-skills,Active,,EdTech,"London, England, United Kingdom",Morphoses enables learners from 6-17 y.o. to cultivate the skills of the future -soft skills!,"49,980","Europe, Middle East, and Africa (EMEA)",EC1V 2NX,$1M to $10M,2021-09-01,month,,,,,For Profit,https://morphoses.io,https://twitter.com/morphosesio,https://www.facebook.com/morphosesio,https://www.linkedin.com/company/morphosesio,"Morphoses is an edtech company that is changing the way kids learn and develop their employability skills. Our innovative end-to-end solution engages and educates learners aged 6-17 in a fun and efficient manner through weekly 1hr live sessions in collaborative groups led by top-notch tutors specialized in soft skills. The offering is currently available to medium-large companies as a way to provide a valuable benefit to parent employees, as well as through educational institutions to expand their range of tutoring and offerings.","Education, Software",3,11-50,"Alexandros Pithamitsis, Anna Natsvlishvili, Vasiliki Tzortzopoulou",1,Seed,2023-09-27,2100000,EUR,2206114,Pre-Seed,2100000,EUR,2206114,Pre-Seed,2100000,EUR,2206114,2100000,EUR,2206114,"Uni.Fund, Charles Delingpole, Andreas Stavropoulos, Athanasios Papagelis, Haris Pylarinos",1,10,,,,,,,,,,,,,,Private,,,,,,,,,,,1
PentaBind,https://www.crunchbase.com/organization/pentabind,Active,,"Artificial Intelligence (AI), Bioinformatics, Biotechnology, Health Care, Pharmaceutical","London, England, United Kingdom",PentaBind uses Generative AI and aptamers for innovative drug discovery and diagnostics in biotechnology.,"50,042","Europe, Middle East, and Africa (EMEA)",,Less than $1M,2021-01-01,year,,,,,For Profit,https://pentabind.com/,https://twitter.com/pentabind?lang=en,,https://www.linkedin.com/company/pentabind,"PentaBind, shortlisted by Cancer Research UK as New Startup of the Year, is a cutting edge AI aptamer drug discovery firm that recently saved 38 years of manual drug design time, now awaiting imminent results on the next generation of aptamer drugs that have huge applications in cancer and other diseases.","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",3,1-10,"Miguel Gonzalez Canudas, Phil Haynes, Rory Ryan",3,Seed,2024-01-11,845000,USD,845000,Pre-Seed,845000,USD,845000,Pre-Seed,959000,USD,959000,959000,USD,959000,"Entrepreneurs First, Twin Path Ventures",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Untap Health,https://www.crunchbase.com/organization/untap-water,Active,,"Communities, Health Care, Water","London, England, United Kingdom",Untap Health provides wastewater data to support community health.,"50,238","Europe, Middle East, and Africa (EMEA)",SE17 2PX,,2021-04-23,day,,,,,For Profit,https://www.untaphealth.com,,,https://www.linkedin.com/company/untaphealth,Untap has created a tool for detecting and keeping track of the spread of infectious diseases in sewage.,"Community and Lifestyle, Health Care, Natural Resources",2,11-50,"Claire Trant, Jay Bullen",2,Seed,2022-11-15,1400000,GBP,1663146,Seed,1400000,GBP,1663146,Seed,1400000,GBP,1663146,1400000,GBP,1663146,"SOSV, 7percent Ventures, HAX, British Design Fund",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
CoSyne Therapeutics,https://www.crunchbase.com/organization/cosyne-therapeutics-4ebb,Active,,"Artificial Intelligence (AI), Biotechnology, Life Science, Machine Learning, Therapeutics","London, England, United Kingdom",Precision medicine through polymathic AI,"50,312","Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://cosynerapeutics.com/,,,,CoSyne Therapeutics is a vertically integrated AI Drug Discovery company aiming to bring speed to precision medicine through polymathic AI to help patients with under-served diseases of the brain.,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",2,11-50,"Liisi Laaniste, Louwai Muhammed",2,Seed,2022-05-20,7810000,USD,7810000,Pre-Seed,7810000,USD,7810000,Pre-Seed,8806000,USD,8806000,8806000,USD,8806000,"BACKED VC, Amino Collective, Meltwind Advisory",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Tenderize,https://www.crunchbase.com/organization/tenderize,Active,,"Cryptocurrency, Information Technology, Web3","London, England, United Kingdom","Tenderize enables users to unlock liquidity, collateralize loans and trade tokens, by maintaining a staked position using ERC20 token.","50,336","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2021-01-01,year,,,,,For Profit,https://www.tenderize.me/,https://twitter.com/tenderize_me,,https://www.linkedin.com/company/tenderize,"Tenderize is a web3 platform that enables users to stake and earn money using a liquid staking platform. Tenderize offers a stress-free staking experience. Delegations are managed by the Tenderize protocol, so simply deposit their tokens to earn rewards and watch their balance grow. They can easily unlock your staked assets without having to wait for long periods of time. Using TenderSwap liquidity pools, they can instantly exchange their TenderTokens for underlying assets.","Blockchain and Cryptocurrency, Financial Services, Information Technology, Internet Services, Payments, Software",,1-10,,1,Seed,2022-07-07,3000000,USD,3000000,Seed,3000000,USD,3000000,Seed,3000000,USD,3000000,3000000,USD,3000000,"Figment, Livepeer, Omni, Encode Club, Eden Block",1,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Eterlast,https://www.crunchbase.com/organization/eterlast,Active,,"Blockchain, Gaming, Software, Web3","London, England, United Kingdom",Building web3 games and experiences for Sports and Entertainment brands.,"50,521","Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2021-08-12,day,,,,,For Profit,https://www.eterlast.com/,https://twitter.com/eterlast,,https://www.linkedin.com/company/eterlast,"Eterlast, powered by Immutable X, is a Web3 Company that builds branded Web3 Games by partnering with world-leading media and sporting organisations.  Headquartered in London, UK, but with its heart in Barcelona, Eterlast designs and develops Web3 Experiences that are focused on creating utility and value, enabling consumers to collect, play and earn, and access unique experiences.  It is backed by some of the largest international venture funds and is in discussions with the world's largest media companies and sporting IP owners to bring the content to the platform.  To learn more about Eterlast visit: https://www.eterlast.com","Blockchain and Cryptocurrency, Gaming, Internet Services, Other, Software",1,11-50,Joan Roure,3,Seed,2022-11-08,3700000,USD,3700000,Seed,3700000,USD,3700000,Seed,4485000,USD,4485000,4485000,USD,4485000,"Play Ventures, Active Partners, Supernode Global, IESE Business School, Founders Factory",1,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
