Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Voovo,https://www.crunchbase.com/organization/voovo-0aa4,Active,,"Apps, EdTech, Mobile Apps","Dublin, Dublin, Ireland",Voovo is an application that uses several innovative ways to create digital flashcards.,"35,238","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2022-01-01,year,,,,,For Profit,https://www.voovostudy.com/,,https://www.facebook.com/voovo.study,https://www.linkedin.com/company/voovo,"Voovo is a digital platform that helps students and educational institutions to implement the scientifically proven best learning methods - active recall, spaced repetition and micro-learning - in every day education seamlessly. By allowing teachers, students or even publishers to turn content from textbooks, notes, images, infographics into quality quizzes and flashcards. Voovo automatically converts these quizzes and flashcards into a gamified learning experience that adapts to each students unique memory!","Apps, Education, Mobile, Software",4,1-10,"Alex Dosa, Benedek Hermán, Benedek Szilágyi, Christopher Gyurka",3,Seed,2024-10-03,505000,USD,505000,Pre-Seed,505000,USD,505000,Pre-Seed,555000,USD,555000,555000,USD,555000,"Techstars, OUVC, Virgo Ventures, Peter Csillag, STRT Holding Nyrt",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Solgari,https://www.crunchbase.com/organization/solgari,Active,,"Artificial Intelligence (AI), SaaS, Software","Dublin, Dublin, Ireland",Solgari transforms Microsoft Teams into the world’s best customer engagement platform.,"35,287","European Union (EU), Europe, Middle East, and Africa (EMEA)",D02 PX73,$1M to $10M,2012-07-01,day,,,,,For Profit,http://www.solgari.com,http://twitter.com/solgariconverse,http://www.facebook.com/solgari,http://www.linkedin.com/company/solgari,"Solgari transforms Microsoft Teams into the world’s best customer engagement platform.  The Solgari app captures all customer interactions from every channel in a 360-degree data hub and unleashes the next generation of Artificial Intelligence, empowering organizations to deliver exceptional experiences.","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",4,11-50,"Edward Grant, John Colgan, Marcel McCann, Vance Harris",3,Seed,2024-10-01,10500000,EUR,11617679,Convertible Note,4000000,EUR,4706757,Seed,8500000,EUR,10206205,19000000,EUR,21823884,"Enterprise Ireland, GAN Ventures, Focus Capital Partners",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Bluedrop Medical,https://www.crunchbase.com/organization/bluedrop-medical,Active,,"Diabetes, Health Care, Hospital, Medical, Medical Device","Galway, Galway, Ireland",Remote patient monitoring (RPM) for patients at risk of diabetic foot disease.,"36,347","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2015-01-01,year,,,,,For Profit,http://bluedropmedical.com/,https://twitter.com/bluedropmedical,,https://www.linkedin.com/company/bluedrop-medical?trk=ppro_cprof,"It has been estimated that up to 25% of people with diabetes will develop a foot ulcer at some point in their life. One of the main causes is peripheral neuropathy, which results in a patient losing sensation in their feet. Of the millions who develop ulcers every year, hundreds of thousands will require amputation due to infection.",Health Care,2,11-50,"Chris Murphy, Simon Kiersey",6,Seed,2023-03-31,10500000,EUR,11410873,Seed,10500000,EUR,11410873,Seed,27300000,EUR,30324053,32824053,USD,32824053,"Enterprise Ireland, European Innovation Council, Atlantic Bridge, Elkstone Capital Partners, HBAN",6,12,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Binarii Labs,https://www.crunchbase.com/organization/binarii-labs,Active,,"Asset Management, Blockchain, Cyber Security, Data Storage, Document Management, FinTech, Legal Tech, SaaS","Dublin, Dublin, Ireland","SaaS, B2B, Enterprise Blockchain Technology solutions.","36,431","European Union (EU), Europe, Middle East, and Africa (EMEA)",D04 V2P1,$1M to $10M,2021-01-01,year,,,,,For Profit,https://www.binariilabs.com,,,https://www.linkedin.com/company/binariilabs,"We are thoughtful technologists...  Binarii Lab's depth of enterprise experience and understanding enables us to offer products with unparalleled business relevance.  We are the only Enterprise Technologists to combine DLT expertise with comprehensive business experience for enterprise clients around the globe who need partners and services to rapidly leverage DLT’s strengths in a time when human behaviours undermine legacy systems. Our growing suite of SaaS solutions have been designed from the ground up to directly and effectively answer the needs of the Financial Services, Accounting, Legal, Asset Servicing & ESG sectors.","Blockchain and Cryptocurrency, Financial Services, Hardware, Information Technology, Other, Privacy and Security, Professional Services, Software",5,11-50,"Aidan Finn, Ciarán McNamee, Nigel Carter, Nigel Carter, Steven Garner",7,Seed,2024-07-05,400000,EUR,433893,Seed,400000,EUR,433893,Seed,4078951,USD,4078951,4078951,USD,4078951,"Enterprise Ireland, North California Innovation District, UK Angels Group, dParadigm Fund SPC",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Tympany Medical,https://www.crunchbase.com/organization/tympany-research-group,Active,,"Health Care, Medical Device","Galway, Galway, Ireland","Tympany Medical is an innovative MedTech Start Up based in Galway, Ireland.","36,730","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2018-01-01,year,,,,,For Profit,https://www.tympanymedical.com/,,,https://www.linkedin.com/company/tympany-medical,"Tympany is a platform for performing minimally invasive ear surgeries, reducing unnecessary mastoidectomys and improving outcomes.",Health Care,2,1-10,"Elizabeth McGloughlin, Rory O'Callaghan",3,Seed,2021-11-22,3500000,EUR,3934525,Seed,3500000,EUR,3934525,Seed,3500000,EUR,3934525,7800000,EUR,8797496,"Enterprise Ireland, Mayo Clinic Ventures, Western Development Commission, Disruptive Technologies Innovation Fund, EIT Health",3,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
PepTalk,https://www.crunchbase.com/organization/peptalk-ff03,Active,,Health Care,"Lucan, Dublin, Ireland","We build sustainable high-perf cultures through our wellbeing inspired, community-driven, employee experience platform!","36,873","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2016-01-01,year,,,,,For Profit,https://www.peptalkhq.com/,https://twitter.com/peptalkhq,,https://www.linkedin.com/company/peptalk-wellbeing/,"Real-world, holistic wellbeing your employees will thank you for.  We are obsessed with delivering fun, engaging wellbeing programmes to workplaces to help take care of busy humans.  Our holistic wellbeing philosophy is simple. We believe that small daily changes + layer over time = transformational change. Our focus? Fitness, nutrition and mindset.  Our mission is to change your world, one PepStep at a time!",Health Care,3,11-50,"Bernard Brogan, James Brogan, Michelle Fogarty",4,Seed,2022-12-11,3000000,EUR,3156370,Seed,3000000,EUR,3156370,Seed,4200000,EUR,4572909,4200000,EUR,4572909,"Haatch, Enterprise Ireland, Venturewave Capital",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
EdgeTier,https://www.crunchbase.com/organization/edgetier,Active,,"Analytics, Artificial Intelligence (AI), Information Technology, Machine Learning, Software","Dublin, Dublin, Ireland",Human-Centric Artificial Intelligence,"37,782","European Union (EU), Europe, Middle East, and Africa (EMEA)",D02R640,$1M to $10M,2015-01-01,year,,,,,For Profit,https://www.edgetier.com/,,,https://www.linkedin.com/company/edgetier/about/,"EdgeTier deliver high-quality analytics products and services to our clients in the areas of customer service, customer simulation, and analytics services.  Customer service is changing. Customer expectations are rising. Faster response times, better service, faster time to resolution are basic expectations bundled with inbound requests. EdgeTier combine domain knowledge with specialist technical skills to deliver high-impact statistical insights, predictive models and data-driven business advice. Arthur is EdgeTier's automated agent assistant which works seamlessly with customer service agents to answer customer queries more efficiently and accurately, yet retaining a personal touch for every customer. Arthur uses cutting edge analytics, machine learning, automation, and artificial intelligence technology to generate personalised and accurate responses to every customer query. Customer contact centres using Arthur are seeing reductions in average handling times of up to 80% for inbound customer queries - get in touch with us now to see how Arthur can revolutionise your contact centre.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",3,51-100,"Bart Lehane, Ciaran Tobin, Shane Lynn",2,Early Stage Venture,2023-06-13,6000000,EUR,6473784,Series A,6000000,EUR,6473784,Series A,7500000,EUR,8162543,7500000,EUR,8162543,"Enterprise Ireland, Episode 1, Act Venture Capital, Smedvig Ventures",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Roadie,https://www.crunchbase.com/organization/roadie-7c12,Active,,"Developer Tools, SaaS, Software Engineering","Dublin, Dublin, Ireland",Roadie is a hosted developer portal and service catalog built on Spotify's backstage that aids in the scaling of growing engineering teams.,"37,819","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2020-01-01,year,,,,,For Profit,https://roadie.io/,https://twitter.com/roadiehq,,https://www.linkedin.com/company/roadiehq/,Roadie is a hosted developer portal and service catalog built on Spotify's backstage that aids in the scaling of growing engineering teams.,"Science and Engineering, Software",,11-50,,1,Seed,2023-07-11,3700000,USD,3700000,Seed,3700000,USD,3700000,Seed,3700000,USD,3700000,3700000,USD,3700000,"Firstminute Capital, boldstart ventures",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Buymie,https://www.crunchbase.com/organization/buymie,Closed,,"E-Commerce, Food and Beverage, Food Delivery, Grocery","Dublin, Dublin, Ireland",Buymie is an Ireland-based same-day grocery delivery company.,"38,613","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$10M to $50M,2015-01-01,year,2023-02-03,day,,none,For Profit,https://www.buymie.eu,https://www.twitter.com/buymie_ire,https://www.facebook.com/Buymie/,https://www.linkedin.com/company/buymie-technologies-ltd/about/,Buymie is a same-day grocery delivery company focused on reducing the environmental impact of grocery shopping.,"Commerce and Shopping, Food and Beverage, Transportation",2,51-100,"Artavazd Sokhikyan, Devan Hughes",8,M&A,2022-05-15,7000000,EUR,7278558,Venture - Series Unknown,7000000,EUR,7278558,Venture - Series Unknown,17600000,EUR,19165180,17600000,EUR,19165180,"Haatch, Enterprise Ireland, Sure Valley Ventures, HBAN, Act Venture Capital",3,11,,Was Acquired,Buymie acquired by Dunnes Stores,https://www.crunchbase.com/acquisition/dunnes-stores-acquires-buymie--b6f44aa9,Dunnes Stores,https://www.crunchbase.com/organization/dunnes-stores,2023-02-03,day,,,,Acquisition,,Private,,,,,,,,,,,
Webio,https://www.crunchbase.com/organization/webio,Active,,"Artificial Intelligence (AI), Social Network, Software","Dublin, Dublin, Ireland",Webio is a software company specializing in customer engagement solutions with conversational AI.,"39,110","European Union (EU), Europe, Middle East, and Africa (EMEA)",D02 VK80,$1M to $10M,2016-02-03,day,,,,,For Profit,https://webio.com,https://www.twitter.com/webiohq,https://www.facebook.com/webio-1172004226180746,https://www.linkedin.com/company/10620744,"Webio specializes in customer engagement software to streamline inbound and outbound customer communications. The company's platform utilizes conversational artificial intelligence (AI) to automate and blend chatbot and live agent-customer conversations in any messaging channel at scale and features on-demand messaging, real-time data an application programming interface (API), and integration enabling businesses to have effective and efficient customer conversations.","Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software",3,11-50,"Cormac O'Neill, Mark Oppermann, Paul Sweeney",7,,2023-07-06,1750000,EUR,1905695,Debt Financing,750000,EUR,816727,Venture - Series Unknown,5987890,USD,5987890,7893585,USD,7893585,"Enterprise Ireland, Salica, Finch Capital, Blackbox",4,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
LaNua Medical,https://www.crunchbase.com/organization/lanua-medical,Active,,"Health Care, Medical, Medical Device","Dublin, Dublin, Ireland",LaNua Medical is a medical device company that develops disruptive image-guided technologies.,"39,599","European Union (EU), Europe, Middle East, and Africa (EMEA)",H91 DCH9,,2024-01-01,year,,,,,For Profit,https://www.lanuamedical.com/,,,https://www.linkedin.com/company/lanua-medical,LaNua Medical develop disruptive image-guided technologies providing safe and effective endovascular solutions.,Health Care,1,1-10,Tom Fitzmaurice,1,Seed,2024-12-12,6000000,EUR,6284131,Seed,6000000,EUR,6284131,Seed,6000000,EUR,6284131,6000000,EUR,6284131,"Enterprise Ireland, Atlantic Bridge, Elkstone Capital Partners, Furthr VC",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Lios,https://www.crunchbase.com/organization/lios-group,Active,,"Advanced Materials, Chemical, Electronics, Health Care","Dublin, Dublin, Ireland",Empowering the building of tomorrow’s quieter world – eradicating noise pollution and avoidable hearing damage.,"39,949","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2009-05-01,day,,,,,For Profit,http://www.lios-group.com,http://twitter.com/LiosGroup,http://www.facebook.com/SoundReliefByLios,http://www.linkedin.com/company/liosgroup,"Lios, formerly Restored Hearing, was founded in 2009 by Rhona Togher and Eimear O’Carroll.  Our company mission of eradicating noise pollution is achieved through the development of materials which reduce the initial risk of exposure to loud noise and technologies which alleviate damage after it has occurred. Over the past decade, the company has grown into a powerhouse of innovative, expert problem-solvers. We have combined our advanced knowledge in physics with our experience of avoidable hearing damage. At Lios, we work tirelessly to combat noise pollution, meeting industry challenges head-on with a fresh perspective. SoundBounce is a game-changing innovation in the acoustic materials industry. SoundBounce is a novel acoustic material for use in the automotive, aerospace, construction and power generation industries. It is up to 3 times thinner and 1,000 times more effective than traditional solutions. SoundBounce is our response to noise pollution, providing the technology to enable a quieter world. SoundRelief is our tinnitus sound therapy available on Apple and Android devices. Our app is a pioneering at home therapy for ringing in the ears, all you need to use it is a pair of headphones. Also included in the SoundRelief app are features to track your tinnitus. It has been used in over 60 countries, improving the lives of many people around the world. It is scientifically proven and CE mark approved.","Consumer Electronics, Hardware, Health Care, Manufacturing, Science and Engineering",2,1-10,"Eimear O'Carroll, Rhona Togher",8,Seed,2023-08-03,,,,Convertible Note,,,,Seed,,,,2300000,EUR,2532490,"SOSV, Horizon 2020, Wayra UK",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
