Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
DNX Ventures,https://www.crunchbase.com/organization/dnx-ventures,Venture Capital,272,40,"San Mateo, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",DNX Ventures is an early stage VC firm focusing on B2B Startups that are shaping industries and transforming the way we live and work.,176,8,77,Active,2011-01-01,year,https://www.dnx.vc/,https://www.linkedin.com/company/dnxventures/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Mitch Kitamura, Q Motiwala, Tetsujiro Nakagaki",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,730"
Viola Ventures,https://www.crunchbase.com/organization/violaventures,Venture Capital,271,55,"Herzliya, Tel Aviv, Israel","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Viola Ventures is a venture capital firm that invests in Israeli related early stage companies.,129,4,103,Active,2000-01-01,year,http://www.viola-group.com/fund/violaventures,https://www.linkedin.com/company/violaventures,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",2,"Avi Zeevi, Shlomo Dovrat",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"1,522"
Creandum,https://www.crunchbase.com/organization/creandum,Venture Capital,270,39,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Creandum is an early-stage venture capital firm focusing on technology companies within the consumer, software, and hardware industries.",145,5,103,Active,2003-01-01,year,http://www.creandum.com,http://www.linkedin.com/company/creandum,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Staffan Helgesson, Stefan Lindeberg",11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,243
Vulcan Capital,https://www.crunchbase.com/organization/vulcan-capital,"Family Investment Office, Private Equity Firm, Venture Capital",270,61,"Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US","Vulcan Capital is a private equity firm that invests in category-leading technology, internet, and life sciences companies.",176,21,72,Closed,2019-01-01,year,http://capital.vulcan.com,https://www.linkedin.com/company/vulcancapital/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",,Made Acquisitions,Private,"15,796"
Entrée Capital,https://www.crunchbase.com/organization/entree-capital,Venture Capital,269,38,"Tel Aviv, Tel Aviv, Israel","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Entrée Capital is a venture capital firm that funds multi-stage startups and companies all over the world.,157,6,95,Active,2009-09-01,day,http://www.entreecap.com,http://www.linkedin.com/company/entree-capital,"Enterprise, Finance, Financial Services, Infrastructure, Venture Capital","Financial Services, Lending and Investments, Other",2,"Aviad Eyal, Martin Moshal",11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed",,,Private,"1,646"
Z47,https://www.crunchbase.com/organization/matrix-partners-india,Venture Capital,268,22,"Mumbai, Maharashtra, India",Asia-Pacific (APAC),Z47 invests in technology startups that target the Indian consumer and global enterprise markets.,135,4,116,Active,2006-06-01,day,https://www.z47.com,https://www.linkedin.com/company/z47-vc,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Avnish Bajaj, Rishi Navani",101-250,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,210
NextView Ventures,https://www.crunchbase.com/organization/nextview-ventures,Venture Capital,268,50,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",NextView Ventures invests in companies that use technology to drive a brighter collective future.,176,3,58,Active,2010-01-01,year,http://www.nextview.vc,http://www.linkedin.com/company/nextview-ventures,"Business Development, Consumer, Finance, Internet, Venture Capital","Financial Services, Internet Services, Lending and Investments, Other, Professional Services",3,"David Beisel, Lee Hower, Rob Go",1-10,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,"3,510"
Omidyar Network,https://www.crunchbase.com/organization/omidyar-network,Venture Capital,268,57,"Redwood City, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Omidyar Network is an investment firm.,188,1,75,Active,2004-01-01,year,http://www.omidyar.com,http://www.linkedin.com/company/22806,"Enterprise Software, Financial Services, Venture Capital","Financial Services, Lending and Investments, Software",2,"Pam Omidyar, Pierre Omidyar",101-250,"Early Stage Venture, Grant, Late Stage Venture, Seed, Venture",,,Private,"23,561"
Pantera Capital,https://www.crunchbase.com/organization/pantera-capital,Venture Capital,264,23,"Menlo Park, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","Pantera Capital is an investment firm focused exclusively on ventures, tokens, and projects related to blockchain tech, digital currency.",213,2,118,Active,2003-02-12,day,http://panteracapital.com,http://www.linkedin.com/company/pantera-capital,"Bitcoin, Financial Services, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",1,Dan Morehead,11-50,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",,,Private,610
Novartis Venture Fund,https://www.crunchbase.com/organization/novartis-venture-fund,"Corporate Venture Capital, Venture Capital",264,74,"Basel, Basel-Stadt, Switzerland","Europe, Middle East, and Africa (EMEA)",Novartis Venture Fund is a venture capital firm focused on companies that develop novel therapeutics and platforms.,152,35,73,Active,1996-01-01,year,http://www.nvfund.com,,"Finance, Therapeutics, Venture Capital","Financial Services, Health Care, Lending and Investments",1,Argeris Karabelas,11-50,"Early Stage Venture, Late Stage Venture, Post-Ipo, Seed",,,Private,"8,212"
Elevate Ventures,https://www.crunchbase.com/organization/elevate-ventures,Venture Capital,263,21,"Indianapolis, Indiana, United States","Great Lakes, Midwestern US","We invest in cross-sector innovation-driven companies at Pre-Seed, Seed and Series A stages who have a significant presence in Indiana.",210,,124,Active,2010-11-01,day,http://www.elevateventures.com,http://www.linkedin.com/company/elevate-ventures-inc-,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Christopher Day, Ting Gootee",11-50,"Convertible Note, Early Stage Venture, Grant, Late Stage Venture, Seed, Venture",,,Private,"2,814"
Gradient,https://www.crunchbase.com/organization/gradient-ventures,Venture Capital,262,30,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Gradient is the seed fund designed for AI founders.,172,,134,Active,2017-01-01,year,https://gradient.com,https://www.linkedin.com/company/gradient-ventures,"Angel Investment, Finance, Venture Capital","Financial Services, Lending and Investments",2,"Anna Patterson, Zachary Bratun-Glennon",11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"13,312"
Anthemis,https://www.crunchbase.com/organization/anthemis-group,Venture Capital,260,28,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Anthemis is an asset management platform investing to change the world by reinventing finance.,159,1,92,Active,2010-01-01,year,http://www.anthemis.com,http://www.linkedin.com/company/anthemis-group-sa,"Asset Management, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Amy Nauiokas, Nadeem Shaikh, Sean Park",11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",For Profit,,Private,"1,063"
Vaekstfonden,https://www.crunchbase.com/organization/vækstfonden,Venture Capital,259,39,"Hellerup, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",A state investment fund that provides capital and strategic support to diverse companies.,206,8,65,Active,1992-01-01,year,http://www.vf.dk,https://www.linkedin.com/company/vaekstfonden/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,1-10,"Early Stage Venture, Late Stage Venture, Seed",For Profit,,Private,"4,337"
Blumberg Capital,https://www.crunchbase.com/organization/blumberg-capital,Venture Capital,258,53,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Blumberg Capital is an early-stage venture capital firm.,138,7,70,Active,1991-01-01,year,http://www.blumbergcapital.com,http://www.linkedin.com/company/blumberg-capital,"Angel Investment, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,David Blumberg,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"2,432"
Susa Ventures,https://www.crunchbase.com/organization/susa-ventures,"Family Investment Office, Venture Capital",256,31,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Susa Ventures is an early-stage venture capital firm investing primarily in seed rounds.,173,2,62,Active,2013-01-01,year,http://www.susaventures.com,http://www.linkedin.com/company/susa-ventures,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",3,"Chad Byers, Leo Polovets, Seth Berman",11-50,"Early Stage Venture, Seed, Venture",,,Private,366
b2venture,https://www.crunchbase.com/organization/btovpartners,Venture Capital,253,37,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",b2venture is a venture capital firm focused on early-stage investments in digital and industrial technology companies.,145,3,58,Active,2000-01-01,year,http://www.b2venture.vc,https://www.linkedin.com/company/b2venture,"Asset Management, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",6,"Florian Schweitzer, Hermann Arnold, Jan Bomholt, Nicole Herzog, Peter Troxler, Philip Schnedler",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"3,646"
Rockstart,https://www.crunchbase.com/organization/rockstart-accelerator,"Accelerator, Venture Capital",250,13,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","Rockstart is an early stage investor that empowers purpose-driven founders across Energy, AgriFood and EmergingTech",211,,48,Active,2011-07-01,day,http://www.rockstart.com/,https://www.linkedin.com/company/rockstart,"Agriculture, AgTech, Clean Energy, Food Processing, Information Technology, Renewable Energy","Agriculture and Farming, Energy, Food and Beverage, Information Technology, Sustainability",5,"Don Ritzen, Hans Paul Pizzinini, Koen Wagemakers, Oscar Kneppers, Rune Theill",11-50,"Early Stage Venture, Seed",,,Private,"1,066"
Ribbit Capital,https://www.crunchbase.com/organization/ribbit-capital,Venture Capital,249,26,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Ribbit Capital is a venture capital firm that invests in early-stage companies.,132,8,93,Active,2012-01-01,year,http://ribbitcap.com,https://www.linkedin.com/company/ribbit-capital,"Finance, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments",1,Meyer Malka,11-50,"Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Secondary Market, Seed, Venture",,,Private,450
Atomico,https://www.crunchbase.com/organization/atomico,Venture Capital,249,42,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Atomico is an international investment firm that focuses on helping disruptive technology companies scale globally.,154,4,97,Active,2006-06-01,day,http://www.atomico.com,http://www.linkedin.com/company/atomico,"Angel Investment, Financial Services, FinTech, Impact Investing, Venture Capital","Financial Services, Lending and Investments",1,Niklas Zennström,11-50,"Debt, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,291"
Wellington Partners,https://www.crunchbase.com/organization/wellington-partners,Venture Capital,246,61,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Wellington Partners is a venture capital firm that invests in technology and life sciences companies.,134,12,78,Active,1998-01-01,year,http://www.wellington-partners.com,http://www.linkedin.com/company/wellington-partners,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Rolf Christof Dienst,11-50,"Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Seed, Venture",,,Private,383
MaC Venture Capital,https://www.crunchbase.com/organization/mac-venture-capital,"Micro VC, Venture Capital",246,21,"Abilene, Texas, United States",Southern US,"MaC Venture Capital is an early-stage venture capital firm focused on finding ideas, technology, and products that can become infectious.",189,1,78,Active,2019-01-01,day,http://macventurecapital.com/,https://www.linkedin.com/company/mac-venture-capital,"FinTech, Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments",3,"Charles King, Marlon Nichols, Michael Palank",1-10,"Early Stage Venture, Seed, Venture",,,Private,963
