Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Arkley - The Accelerator VC,https://www.crunchbase.com/organization/arkley-seed-fund,"Micro VC, Venture Capital",4,,"Wroclaw, Dolnoslaskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Arkley - The Accelerator VC offers a decade of experience in launching and scaling startups. We focus on early-stage hardware startups,4,,2,Active,2013-01-01,day,http://www.arkley.vc,https://www.linkedin.com/company/9177114,Hardware,Hardware,11,"Anna Iarotska, Caritta Seppa, Daniel Tonkopiy, Jakub Konik, Marek Ciesla, Mario Aguilera, Nazar Fedorchuk, Paweł Surgiel, Piotr Wasowski, Przemek Jaworski, Yesika Aguilera",1-10,"Early Stage Venture, Seed",,,Private,"70,412"
Trigon TFI,https://www.crunchbase.com/organization/trigon-tfi-sa,"Fund Of Funds, Venture Capital",4,2,"Warszawa, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Trigon TFI SA is a Polish investment management company.,4,1,3,Active,2008-01-01,year,http://www.trigontfi.pl/,,"Finance, Financial Services, Innovation Management, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,11-50,,,,Private,"75,720"
PGE Ventures,https://www.crunchbase.com/organization/pge-ventures,Corporate Venture Capital,4,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","PGE Ventures is a CVC fund within the PGE Capital Group, which was established to invest in startups.",4,,1,Active,2017-06-22,day,https://pgeventures.pl/en,https://www.linkedin.com/company/pge-ventures,,,,,1-10,"Early Stage Venture, Late Stage Venture, Venture",,,Private,"92,276"
Xplorer Fund,https://www.crunchbase.com/organization/xplorer-fund,Venture Capital,4,,"Warszawa, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Xplorer Fund is a Proof of Concept fund that specializes in investing in early-stage technology projects.,4,,1,Active,,,http://www.xplorerfund.com/,,"Financial Services, Health Care, Information and Communications Technology (ICT), Internet of Things, mHealth, Nanotechnology, Small and Medium Businesses, Venture Capital","Financial Services, Health Care, Information Technology, Internet Services, Lending and Investments, Mobile, Other, Science and Engineering",,,1-10,Early Stage Venture,,,Private,"104,652"
MBT Ventures,https://www.crunchbase.com/organization/mbt-ventures,"Accelerator, Corporate Venture Capital",3,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Creating Tomorrow’s Legacies, Today.",2,,1,Active,2018-04-07,day,https://mbtventures.in,https://www.linkedin.com/company/mbtventures/,"Fashion, News, Web Hosting, Web3","Blockchain and Cryptocurrency, Clothing and Apparel, Content and Publishing, Design, Internet Services, Media and Entertainment",1,Abhishek Mahto,11-50,,,,Private,"14,045"
Scanderia Venture,https://www.crunchbase.com/organization/scanderia-venture,Venture Capital,3,,"Bialystok, Podlaskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Scanderia Venture invest in pre-seed and seed projects in areas with very high growth potential.,3,,2,Active,2018-01-01,year,https://scanderiaventure.com/,https://www.linkedin.com/company/scanderia-venture/,,,,,11-50,"Early Stage Venture, Seed, Venture",,,Private,"77,103"
Spinaker alfa,https://www.crunchbase.com/organization/spinaker-alpha,Venture Capital,3,,"Lodz, Lodzkie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Spinaker alfa is a venture capital firm that specializes in fintech, cleantech, health tech, and ICT.",3,,3,Active,2018-01-01,year,https://spinakeralfa.pl/en/3301-2,https://www.linkedin.com/company/spinaker-alfa-sp-z-o-o,Venture Capital,"Financial Services, Lending and Investments",,,1-10,Seed,,,Private,"86,550"
Prometeia Capital,https://www.crunchbase.com/organization/prometeia-capital,Venture Capital,2,,"Wroclaw, Dolnoslaskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Consulting and investments: EU grants/ Technology brokerage/ M&A, CF, introducing to stock exchange/ Incubation, seed, start-up funding, VC",2,,1,Active,2009-12-01,month,http://www.prometeia.pl,https://www.linkedin.com/company/prometeia-capital,,,,,11-50,"Early Stage Venture, Seed",,,Private,"53,255"
Melnichek Investments,https://www.crunchbase.com/organization/melnichek-investments,Venture Capital,2,,"Limassol, Limassol, Cyprus","Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East",Melnichek Investments is a corporation that funds and supports machine learning startups.,2,,1,Active,,,https://www.melnichek.investments,https://www.linkedin.com/company/melnichek-investments-ltd/,Service Industry,Other,,,1-10,"Early Stage Venture, Venture",,,Private,"60,223"
Tangent Line Ventures,https://www.crunchbase.com/organization/tangent-line-ventures,Venture Capital,2,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Tangent Line Ventures is a venture capital firm that provides capital and business partners for industrial technology startups.,2,,,Active,2022-01-01,year,https://tangentline.ventures/,https://www.linkedin.com/company/tangent-line-capital-fund/,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,1-10,Seed,,,Private,"63,429"
PGNiG Ventures,https://www.crunchbase.com/organization/pgnig-ventures,Corporate Venture Capital,2,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Corporate Venture Capital Fund,2,,1,Active,2019-12-01,month,https://ventures.pgnig.pl/en/,https://www.linkedin.com/company/pgnig-ventures/,"Clean Energy, Energy, Energy Efficiency, Oil and Gas, Renewable Energy","Energy, Natural Resources, Sustainability",,,1-10,Early Stage Venture,,,Private,"71,046"
Polish Institute for Research and Development,https://www.crunchbase.com/organization/polish-institute-of-research-and-development,Venture Capital,2,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",The Polish Institute for Research and Development is an investment fund that verifies ideas and then funds their development.,2,,,Active,2010-01-01,year,http://pibir.pl/en/,https://www.linkedin.com/company/polish-institute-of-research-and-development,"Asset Management, Finance, Venture Capital","Financial Services, Lending and Investments",2,"Aleksandra Donocik, Michał Olszacki",1-10,"Early Stage Venture, Seed",,,Private,"71,252"
Netrix Ventures,https://www.crunchbase.com/organization/netrix-ventures,Venture Capital,2,,"Lublin, Lubelskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Netrix Ventures is an investment fund operating since 2017, focused on investments in early-stage projects.",2,,1,Active,2018-01-01,year,https://netrix.ventures,https://www.linkedin.com/company/netrix-ventures/?viewAsMember=true,Financial Services,Financial Services,,,11-50,"Early Stage Venture, Seed",,,Private,"78,352"
Augere Health Food Fund,https://www.crunchbase.com/organization/augere-health-food-fund,Venture Capital,2,,"Kraków, Malopolskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",We invest in innovative projects,2,,2,Active,2016-01-01,year,https://www.ahff.vc/,https://www.linkedin.com/company/augere-health-food-fund,,,,,1-10,"Grant, Seed",,,Private,"104,693"
Infini VC,https://www.crunchbase.com/organization/infini-vc,Venture Capital,2,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",We prove that a good idea for a start-up does not have to be only an Internet business. We commercialize research projects.,2,,1,Active,2014-01-01,year,https://infini.pl/,https://www.linkedin.com/company/infini-seed-fund-,,,,,1-10,"Early Stage Venture, Seed",,,Private,"115,653"
IQ Partners,https://www.crunchbase.com/organization/iq-partners,Venture Capital,2,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",IQ Partners is an investment entity focused on investing in enterprises at an early stage of development in the area of new technologies.,2,,,Active,2005-01-01,year,http://www.iqpartners.pl,https://www.linkedin.com/company/iq-partners-s-a-,"FinTech, Internet","Financial Services, Internet Services",,,1-10,,,Made Acquisitions,Public,"124,985"
Augere Open Innovation,https://www.crunchbase.com/organization/augere-open-innovation,Venture Capital,1,,"Krakow, Malopolskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Augere Open Innovation is a venture capital fund that invests in SME companies implementing and developing product and process innovations.,1,,,Active,2019-05-21,day,http://www.augereventure.pl/en/,https://www.linkedin.com/company/augere-health-food-fund-sp-z-o-o,"Biotechnology, E-Commerce, Food Processing, Industrial Automation, Industrial Manufacturing, Information Technology, Internet, Life Science, Software","Biotechnology, Commerce and Shopping, Food and Beverage, Information Technology, Internet Services, Manufacturing, Science and Engineering, Software",,,1-10,"Early Stage Venture, Late Stage Venture, Venture",,,Private,"14,511"
nGeno,https://www.crunchbase.com/organization/ngeno,Venture Capital,1,,"Kraków, Malopolskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",1. Ecolife - IoT devices to measure enviromental parametares SMOG pollution PM10 & PM 2.5. 2. Smart patch to measure body vital signs.,1,,,Active,2014-10-24,day,http://ngeno.com/,,"Consumer Electronics, Internet of Things, Personal Health, Social","Community and Lifestyle, Consumer Electronics, Hardware, Health Care, Internet Services",2,"Adam Pastuszka, Grzegorz Gniadek",1-10,Venture,,,Private,"28,883"
META,https://www.crunchbase.com/organization/meta-52cf,Venture Capital,1,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",META is a venture capital fund.,1,,1,Active,,,https://www.meta-group.com/,https://www.linkedin.com/company/meta-group_2,,,,,,,For Profit,,Private,"43,164"
Space Bridge,https://www.crunchbase.com/organization/space-bridge,Venture Capital,1,,"Lublin, Lubelskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Early stage VC company,1,,1,Active,,,https://www.spacebridgefund.com,https://www.linkedin.com/company/space-bridge-fund,,,,,1-10,,,,Private,"51,061"
Green Ventures,https://www.crunchbase.com/organization/green-ventures,Venture Capital,1,,"Wroclaw, Dolnoslaskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Green Ventures is a venture capital fund investing in early-stage technology projects.,1,,1,Active,,,https://greenventures.vc,https://www.linkedin.com/company/greenventures,,,1,Marc Borrell,1-10,,,,Private,"51,429"
Impera Alfa,https://www.crunchbase.com/organization/impera-alfa,Venture Capital,1,,"Katowice, Slaskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)","Impera Alfa invests in innovative projects, including research & development projects, as well as new companies.",1,,1,Active,,,https://imperaalfa.pl,https://www.linkedin.com/company/impera-alfa-asi-sp-z-o-o/,,,,,11-50,"Early Stage Venture, Seed",,,Private,"54,855"
Black Swan,https://www.crunchbase.com/organization/black-swan,Venture Capital,1,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Black Swan is a Venture Capital fund that co-invests with Business Angels in projects at an early stage of development.,1,,,Active,2018-01-01,year,https://blackswanfund.pl/,https://www.linkedin.com/company/black-swan-fund/,,,4,"Dorota Czekaj, Joanna Namysł, Kasia Wierzbowska, Kinga Nowakowska",,,,,Private,"58,901"
GTTechnologies,https://www.crunchbase.com/organization/gttechnologies,Venture Capital,1,,"Bielany Wroclawskie, Dolnoslaskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Financing provided by the Fund is of a mixed nature,1,,,Active,2018-01-01,year,https://gttechnologies.pl/,https://www.linkedin.com/company/gt-technologies-vc/,,,,,1-10,Seed,,,Private,"72,821"
Brave Venture Capital,https://www.crunchbase.com/organization/brave-venture-capital,Venture Capital,1,,"Wroclaw, Dolnoslaskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",BRAVE Venture Capital is a group of funds investing in dynamically developing ventures.,1,,1,Active,2018-01-01,year,https://brave.vc,https://www.linkedin.com/company/brave-venture-capital,Financial Services,Financial Services,,,1-10,"Early Stage Venture, Seed",,,Private,"82,527"
Ventures21,https://www.crunchbase.com/organization/ventures21,Venture Capital,1,,"Wroclaw, Dolnoslaskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",A tech-driven venture builder in Europe. We help entrepreneurs co-create and scale tech businesses,1,,1,Active,2021-10-19,day,https://www.ventures21.com,https://www.linkedin.com/company/ventures21,"Information Technology, Internet, Service Industry, Software","Information Technology, Internet Services, Other, Software",2,"Antoni Kozelski, Piotr Krzysztofik",1-10,,,,Private,"96,078"
AC/VC Impact Fund,https://www.crunchbase.com/organization/ac-vc-impact-fund,Venture Capital,1,,,,"An impact VC fund from Foodtech.ac, CEE’s top foodtech accelerator, investing in sustainable pre-seed and seed-stage startups.",1,,,Active,2022-01-01,year,,https://www.linkedin.com/company/ac-vc/,,,,,1-10,,,,Private,"108,020"
Peleton,https://www.crunchbase.com/organization/peleton,Venture Capital,1,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Peleton is a venture capital firm.,1,,,Active,,,,,,,,,,Seed,,,Private,"108,115"
Imperio,https://www.crunchbase.com/organization/imperio,"Private Equity Firm, Venture Capital",1,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Imperio focuses on the Private Equity / Venture Capital investment market.,1,,,Active,,,https://www.imperioasi.pl,,,,,,11-50,"Early Stage Venture, Seed",,,Private,"111,860"
European Venture Investment Group,https://www.crunchbase.com/organization/european-venture-investment-group,Venture Capital,1,,,,European Venture Investment Group is a venture capital investment fund originating from European Financial Consulting Center.,1,,,Closed,,,http://www.evig.pl/,https://www.linkedin.com/company/european-venture-investment-group-s-a-/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",,,,,,,Private,"116,575"
Street Smart capital,https://www.crunchbase.com/organization/street-smart-capital,Venture Capital,1,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Street Smart capital operates as an investment firm.,1,,,Active,2020-01-01,year,,,,,,,,Early Stage Venture,,,Private,"119,252"
Bones Studio,https://www.crunchbase.com/organization/bones-studio-9759,Corporate Venture Capital,1,,,,Motion capture & character animations for gaming and film,1,,1,Active,2019-07-01,day,https://bones.studio,https://www.linkedin.com/company/bonesstudio/,,,,,11-50,Seed,,,Private,"119,841"
Ślisz-Sandecka Kozioł,https://www.crunchbase.com/organization/ślisz-sandecka-kozioł,"Private Equity Firm, Venture Capital",1,,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Ślisz-Sandecka Kozioł is an investment firm.,1,,,Active,,,https://ssklegal.pl/,https://www.linkedin.com/company/ssklegal/,,,,,,Seed,,,Private,"122,687"
Odin Investments,https://www.crunchbase.com/organization/odin-investments,"Investment Bank, Private Equity Firm, Venture Capital",1,,"Gîza, Al Jizah, Egypt","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Odin Investments is engaged in the real estate investments as well as financial securities.,1,,,Active,1984-01-01,year,http://www.odin-investments.com,https://www.linkedin.com/company/odin-investments,"Asset Management, Finance, Financial Services, Real Estate Investment","Financial Services, Real Estate",,,1-10,Seed,For Profit,,Public,"139,085"
Augebit FIZ,https://www.crunchbase.com/organization/augebit-fiz,Venture Capital,1,,"Kraków, Malopolskie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Augebit FIZ is an investment firm.,1,,1,Active,,,,,,,,,,,,,Private,"142,001"
Consus Ventures,https://www.crunchbase.com/organization/consus-ventures,Venture Capital,1,,,,Consus Ventures is a Polish venture capital firm specialized in seed investments.,1,,,Active,,,,,,,,,,Seed,,,Private,"166,375"
Arkley II Seed Fund S.A.,https://www.crunchbase.com/organization/arkley-ii-seed-fund-s-a,Venture Capital,1,,,,VC,1,,,Active,,,,,,,,,,,,,Private,"176,990"
