Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Endure Capital,https://www.crunchbase.com/organization/endure-capital,Venture Capital,68,7,"Cairo, Al Qahirah, Egypt","Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Endure backs mission-driven founders since 2016, delivering strong returns while helping startups make positive societal impact.",48,,15,Active,2015-01-01,year,https://endurecap.com,https://www.linkedin.com/company/endure-capital/,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Tarek Fahim,1-10,Early Stage Venture,,,Private,"3,936"
PortfoLion Capital Partners,https://www.crunchbase.com/organization/portfolion,"Private Equity Firm, Venture Capital",68,8,"Budapest, Budapest, Hungary","European Union (EU), Europe, Middle East, and Africa (EMEA)",Portfolion is the venture capital and private equity arm of OTP Bank Plc. The CEE-focused multi-stage investor has EUR 400 AUM.,50,,29,Active,2010-01-01,year,https://www.portfolion.hu/en/,https://www.linkedin.com/company/portfolion-venture-capital-fund-management-plc-/,Venture Capital,"Financial Services, Lending and Investments",,,11-50,"Early Stage Venture, Late Stage Venture",,,Private,"6,549"
Flyer One Ventures,https://www.crunchbase.com/organization/flyer-one-ventures,Venture Capital,68,5,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","International venture capital firm investing in early-stage startups, founded by CEE founders.",60,,15,Active,2018-11-01,month,https://flyerone.vc/,https://www.linkedin.com/company/flyer-one-vc/mycompany/,"B2B, Enterprise Software, Food Delivery, Gamification, Gaming, Machine Learning, Software, Venture Capital, Virtual Workforce","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Financial Services, Food and Beverage, Gaming, Lending and Investments, Other, Software, Transportation",1,Vitaly Laptenok,11-50,"Early Stage Venture, Seed, Venture",,,Private,"9,295"
Emerge,https://www.crunchbase.com/organization/emerge-venture-lab,Venture Capital,68,5,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Emerge is a pre-seed fund backed by 100+ of the world’s best edtech and future of work founders and executives.,57,,14,Active,2013-01-01,year,https://emerge.education,https://www.linkedin.com/company/emergeeducation,"E-Learning, Education, Higher Education, Human Resources, Skill Assessment, Software, Training, Vocational Education","Administrative Services, Education, Software",1,Jan Lynn-Matern,1-10,"Early Stage Venture, Seed",,,Private,"12,870"
Concentric,https://www.crunchbase.com/organization/concentric,Venture Capital,68,3,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Concentric invests in software technology business in the financial services, mobility, real estate, industrial, and logistics sectors.",40,,27,Active,2013-03-01,day,http://www.concentric.vc,https://www.linkedin.com/company/concentric-ventures,"Finance, Financial Services, FinTech, Internet, Software, Venture Capital","Financial Services, Internet Services, Lending and Investments, Software",2,"Denis Shafranik, Kjartan Rist",1-10,"Early Stage Venture, Seed, Venture",,,Private,"18,292"
Bixin Ventures,https://www.crunchbase.com/organization/bixin-ventures,Venture Capital,68,1,"Beijing, Beijing, China",Asia-Pacific (APAC),Bixin Ventures invests in early-stage projects that accelerates the next disruptive Web 3.0 innovation,65,,7,Active,2017-01-01,year,http://bixinvc.com,https://www.linkedin.com/company/bixin-ventures/,Blockchain,"Blockchain and Cryptocurrency, Other",,,11-50,"Early Stage Venture, Initial Coin Offering, Late Stage Venture, Seed, Venture",,,Private,"24,394"
Two Culture Capital,https://www.crunchbase.com/organization/two-culture-capital,Venture Capital,68,8,"Dublin, Dublin, Ireland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Two Culture Capital invests in the art and science of entrepreneurship.,56,2,2,Active,2016-01-01,year,http://www.TwoCultureCap.com,https://www.linkedin.com/company/twoculturecap,Venture Capital,"Financial Services, Lending and Investments",2,"Scott Hartley, Scott Hartley",1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"26,120"
Blue Bear Capital,https://www.crunchbase.com/organization/blue-bear-capital,Venture Capital,67,4,"Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",Blue Bear Capital is a venture capital investor supporting companies that apply AI and data-driven technologies to energy infrastructures.,33,,27,Active,2016-01-01,year,http://www.bluebearcap.com/,https://www.linkedin.com/company/blue-bear-capital-llc/,"CleanTech, Energy, Financial Services, Industrial, Infrastructure, Renewable Energy, SaaS, Software, Venture Capital","Energy, Financial Services, Lending and Investments, Manufacturing, Other, Software, Sustainability",2,"Ernst Theodor Sack, Tim Kopra",11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,704
Vertex Ventures US,https://www.crunchbase.com/organization/vertex-ventures-us,Venture Capital,67,14,"Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",Vertex Ventures US partners with and invests in early-stage b2b founders building infrastructure and SaaS companies.,47,1,25,Active,2015-01-01,day,https://vvus.com/,https://www.linkedin.com/company/vvus/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Insik Rhee,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,928
Capria Ventures,https://www.crunchbase.com/organization/capria-ventures,Venture Capital,67,1,"Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",Capria Ventures is a Global South specialist venture capital firm investing in applied Generative AI.,41,,8,Active,2012-01-01,day,http://www.capria.vc/,https://www.linkedin.com/company/capria,"AgTech, Artificial Intelligence (AI), EdTech, FinTech, Impact Investing, SaaS, Venture Capital","Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Education, Financial Services, Lending and Investments, Science and Engineering, Software",2,"Dave Richards, Will Poole",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"1,195"
Primo Capital,https://www.crunchbase.com/organization/barcamper-ventures,"Micro VC, Venture Capital",67,8,"Milan, Lombardia, Italy","European Union (EU), Europe, Middle East, and Africa (EMEA)",Primo Capital (formerly Primo Ventures) is a venture capital firm focused on seed and early stage startups.,48,2,33,Active,2016-08-28,day,https://primo.vc,https://www.linkedin.com/company/primomiglio-sgr,"CleanTech, Finance, Financial Services, Health Care, Software, Venture Capital","Financial Services, Health Care, Lending and Investments, Software, Sustainability",3,"Antonio Concolino, Franco Gonella, Gianluca Dettori",11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"3,410"
Encomenda VC,https://www.crunchbase.com/organization/encomenda-vc-2,"Micro VC, Venture Capital",67,4,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Encomenda is a venture capital firm that specializes in seed investments in technology startups.,43,,25,Active,2016-01-01,year,http://encomenda.com,https://www.linkedin.com/company/10810610,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",3,"Joaquim Lecha, Miguel Sanz, Oriol Juncosa",1-10,"Early Stage Venture, Seed",,,Private,"4,068"
Amplo,https://www.crunchbase.com/organization/amplo,Venture Capital,67,3,"Spring, Texas, United States","Greater Houston Area, Southern US",Amplo is a global venture capital firm helping build companies that matter.,41,,25,Active,2017-01-01,year,http://amplovc.com,https://www.linkedin.com/company/amplovc,"Finance, Financial Exchanges, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Sheel Tyle,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"4,141"
Superangel,https://www.crunchbase.com/organization/superangel,Venture Capital,67,3,"Tallinn, Harjumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)",Early stage investments in the Baltics and Nordics,47,,26,Active,2018-01-01,year,https://superangel.io/,https://www.linkedin.com/company/superangel.io/,Venture Capital,"Financial Services, Lending and Investments",3,"Marek Kiisa, Rain Rannu, Veljo Otsason",1-10,"Early Stage Venture, Seed",,,Private,"6,464"
Greyhound Capital,https://www.crunchbase.com/organization/greyhound-capital,"Private Equity Firm, Venture Capital",67,7,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Global growth equity investor in technology enabled companies improving daily lives.,37,3,3,Active,2015-01-01,year,http://www.greyhoundcapital.com,https://www.linkedin.com/company/greyhound-capital,"Finance, Financial Exchanges, Financial Services, FinTech, Lending, Venture Capital","Financial Services, Lending and Investments",1,Pogos Saiadian,11-50,"Early Stage Venture, Late Stage Venture, Private Equity",,,Private,"8,753"
WAGMI Ventures,https://www.crunchbase.com/organization/wagmi-ventures-3757,"Syndicate, Venture Capital",67,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",WAGMI Ventures invest in web3 companies through a collective network .,65,,,Active,,,https://www.wagmiventures.io,https://www.linkedin.com/company/wagmi-ventures,"Information Technology, Internet, Web3","Blockchain and Cryptocurrency, Information Technology, Internet Services",,,1-10,,,,Private,"12,719"
JLL Spark,https://www.crunchbase.com/organization/jll-spark,Corporate Venture Capital,67,3,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",JLL Spark is a division of JLL Technologies committed to transforming commercial real estate by investing in proptech innovation.,38,,18,Active,2017-01-01,year,https://spark.jll.com/,https://www.linkedin.com/company/jll-spark/,"Building Material, Financial Services, Information Technology, PropTech, Real Estate","Financial Services, Information Technology, Real Estate",,,11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,Made Acquisitions,Private,"22,573"
Serpentine Ventures,https://www.crunchbase.com/organization/serpentine-ventures,Venture Capital,67,5,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)",Serpentine Ventures (SERV) is the investment arm of the Swiss startup group.,48,1,12,Active,2019-01-01,year,https://www.serpentine.vc,https://www.linkedin.com/company/serpentineventures/?originalSubdomain=ch,"Business Development, Impact Investing, Venture Capital","Financial Services, Lending and Investments, Professional Services",,,11-50,"Early Stage Venture, Seed, Venture",,,Private,"23,207"
Mapleblock Capital,https://www.crunchbase.com/organization/mapleblock-capital,Venture Capital,67,1,"Delhi, Delhi, India",Asia-Pacific (APAC),Mapleblock Capital is an investment firm that exclusively consults and invests in crypto-assets and blockchain companies.,67,,2,Active,2017-02-04,day,https://mapleblock.capital/,https://www.linkedin.com/company/mapleblock-capital,"Blockchain, Cryptocurrency, Ethereum, Hedge Funds, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",1,Vijay Garg,1-10,"Early Stage Venture, Initial Coin Offering, Seed, Venture",,,Private,"42,013"
Mercuri,https://www.crunchbase.com/organization/mercuri-vc,Venture Capital,66,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Mercuri lead pre-seed and seed stage funding rounds for UK companies at the intersection of media, entertainment and technology sectors.",38,,30,Active,2017-01-01,year,https://www.mercuri.vc,https://www.linkedin.com/company/mercuri-vc,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",3,"Alan Hudson, David Pemsel, Denise Xifara",1-10,"Early Stage Venture, Seed, Venture",,,Private,"2,988"
Visionaries Club,https://www.crunchbase.com/organization/visionaries-club,Venture Capital,66,2,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Visionaries Club is a leading European early stage VC backed by Europe's most successful digital founders and family business entrepreneurs.,43,,11,Active,2019-07-15,day,https://visionaries.vc,https://www.linkedin.com/company/visionaries-club/,"Angel Investment, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Robert Lacher, Sebastian Pollok",11-50,"Early Stage Venture, Late Stage Venture, Seed",,,Private,"6,428"
4Founders Capital,https://www.crunchbase.com/organization/4founders-capital,Venture Capital,66,4,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",4Founders Capital is about empowering ambitious and talented entrepreneurs and their teams. It is not about controlling them.,48,1,32,Active,2017-01-31,day,http://www.4founderscapital.com/,https://www.linkedin.com/company/4founders-capital,,,3,"Javier Perez-tenessa, Marc Badosa, Marek Fodor",1-10,"Early Stage Venture, Seed, Venture",,,Private,"7,607"
E-Merge,https://www.crunchbase.com/organization/emerge,Venture Capital,66,23,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",E-Merge invests in telecommunications and e-commerce startups and is a Brussels-based early-stage venture capital firm.,61,2,5,Active,1998-11-01,day,http://www.emerge.be,https://www.linkedin.com/company/e-merge-sa-nv/about/,"E-Commerce, Telecommunications, Venture Capital","Commerce and Shopping, Financial Services, Hardware, Lending and Investments",2,"Grégory Hédo, Laurent Drion",11-50,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"13,082"
