Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Blockwall,https://www.crunchbase.com/organization/blockwall-management-gmbh,Venture Capital,26,1,"Frankfurt, Hessen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Blockwall invests in visionary Web3 founders to shape a transparent and secure digital future for all generations.,25,,5,Active,2017-09-06,day,https://www.blockwall.vc,https://www.linkedin.com/company/blockwall/?originalSubdomain=de,"Blockchain, Financial Services, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",4,"Dominic Briggs, Jannis Choulidis, Laurenz Apiarius, Nikos Choulidis",11-50,"Early Stage Venture, Seed",,,Private,"6,570"
Evolve Ventures,https://www.crunchbase.com/organization/evolve-ventures,Venture Capital,26,2,"San Rafael, California, United States","San Francisco Bay Area, West Coast, Western US",Evolve Ventures is an early stage venture firm whose mission is to reduce inner suffering and to facilitate inner transformation at scale.,22,,9,Active,2018-01-01,year,https://www.evolvevf.com,https://www.linkedin.com/company/evolvevf/about/,Wellness,Health Care,2,"Bo Shao, Oleg Gorelik",11-50,"Early Stage Venture, Seed",,,Private,"7,402"
Airborne Ventures,https://www.crunchbase.com/organization/airborne-ventures,"Micro VC, Venture Capital",26,2,"São Paulo, Sao Paulo, Brazil",Latin America,We focus on productivity and financial innovation across all industry verticals. We are an entrepreneur-turned-into-investor fund.,25,,6,Active,2021-09-21,day,https://airborne.ventures,https://www.linkedin.com/company/airborne-ventures/,"Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments",2,"Eduardo Kupper, João Marcos Vilela Marcuz",1-10,"Early Stage Venture, Seed, Venture",,,Private,"8,362"
Cypher Capital,https://www.crunchbase.com/organization/cypher-capital,Venture Capital,26,2,"Santa Monica, California, United States","Greater Los Angeles Area, West Coast, Western US",Cypher Capital is a early stage VC and consultant firm,24,,4,Active,2017-09-01,day,https://www.cyphercapital.net/,https://www.linkedin.com/company/cypher-capital-llc/about/,,,1,Sam Feinberg,1-10,"Early Stage Venture, Seed",,,Private,"9,264"
System.One,https://www.crunchbase.com/organization/system-one-3,Venture Capital,26,1,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)","System.One is a pre-seed venture capital fund based in Berlin, Germany.",20,,3,Active,2016-01-01,year,http://www.systemone.vc/,https://www.linkedin.com/company/system-one-vc/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Maximilan Claussen,1-10,"Early Stage Venture, Seed",,,Private,"10,340"
Cornwall & Isles of Scilly Investment Fund,https://www.crunchbase.com/organization/cornwall-isles-of-scilly-investment-fund,"Venture Capital, Venture Debt",26,,"Truro, Cornwall, United Kingdom","Europe, Middle East, and Africa (EMEA)",CIOSIF is a key part of the government’s vision aimed at boosting the region’s economy,22,,16,Active,2018-01-01,year,https://www.ciosif.co.uk/#,https://www.linkedin.com/showcase/cornwall-&-isles-of-scilly-investment-fund,,,,,11-50,"Debt, Early Stage Venture, Grant, Seed, Venture",,,Private,"11,416"
Socii Capital,https://www.crunchbase.com/organization/socii-capital,Venture Capital,26,6,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Socii Capital is a venture capital firm that seeks to invest in companies building software-enabled digital infrastructure.,19,1,2,Active,2016-01-01,day,https://www.sociicapital.com/,https://www.linkedin.com/company/sociicapital/,"FinTech, Infrastructure, Software, Venture Capital","Financial Services, Lending and Investments, Other, Software",2,"Leigh Fogelman, Yuan Chen",1-10,"Early Stage Venture, Seed",,,Private,"13,027"
Xffirmers,https://www.crunchbase.com/organization/xffirmers,Venture Capital,26,1,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Xffirmers supports founders across fintech, ecommerce and software.",25,,,Active,,,http://xffirmers.com/,https://www.linkedin.com/company/xffirmers/about/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"16,458"
7BC Venture Capital,https://www.crunchbase.com/organization/7bc-vc,Venture Capital,26,4,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Venture fund focused on investing in companies that automate and reimagine human workflows while harnessing the power of data.,24,,5,Active,2018-01-01,month,https://7BC.VC,https://www.linkedin.com/company/7bc-vc/,"Artificial Intelligence (AI), E-Commerce, Financial Services, Information Technology, Internet, Software, Venture Capital","Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Financial Services, Information Technology, Internet Services, Lending and Investments, Science and Engineering, Software",1,Andrew Romans,11-50,"Early Stage Venture, Seed, Venture",,,Private,"18,224"
Massive,https://www.crunchbase.com/organization/massive-5430,Venture Capital,26,3,"Boulder, Colorado, United States","Greater Denver Area, Western US",Massive is transforming the investor / entrepreneur relationship into a flywheel where builders grow and win together.,23,1,1,Active,2020-01-01,day,https://www.massive.vc/,https://www.linkedin.com/company/massive-vc/,Venture Capital,"Financial Services, Lending and Investments",2,"Ari Newman, David Mandell",1-10,"Early Stage Venture, Late Stage Venture, Secondary Market, Venture",,,Private,"19,375"
Healthworx,https://www.crunchbase.com/organization/healthworx-abce,Corporate Venture Capital,26,1,"Baltimore, Maryland, United States","Greater Baltimore-Maryland Area, East Coast, Southern US",Healthworx is the investment and innovation arm of CareFirst BlueCross BlueShield that funds healthcare startups,22,,3,Active,2017-01-01,year,https://www.healthworx.com/,https://www.linkedin.com/company/hwx/,"Health Care, Health Insurance, Hospital, mHealth, Venture Capital","Financial Services, Health Care, Lending and Investments, Mobile",1,Doba Parushev,11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"19,881"
Expeditions Fund,https://www.crunchbase.com/organization/expeditions-fund,Venture Capital,26,3,"Warsaw, Mazowieckie, Poland","European Union (EU), Europe, Middle East, and Africa (EMEA)",Expeditions Fund is a long-term and patient venture capital fund investing in the future of security.,20,,4,Active,2021-01-01,year,http://expeditionsfund.com/,https://www.linkedin.com/company/expeditions-fund/?viewAsMember=true,Venture Capital,"Financial Services, Lending and Investments",3,"Mikolaj Firlej, Samuel Burrell, Stanislaw Kastory",1-10,"Early Stage Venture, Seed",,,Private,"20,309"
Ayre Group,https://www.crunchbase.com/organization/ayre-group,Venture Capital,26,4,"St. John's, Newfoundland, Canada",,Ayre Group is a venture capital & private equity industry.,23,2,15,Active,1994-01-01,year,https://ayre.group/,https://www.linkedin.com/company/ayre-group/,Venture Capital,"Financial Services, Lending and Investments",1,Calvin Ayre,11-50,Seed,,Made Acquisitions,Private,"21,390"
EMURGO,https://www.crunchbase.com/organization/emurgo,"Accelerator, Venture Capital",26,,"Tokyo, Tokyo, Japan",Asia-Pacific (APAC),"Emurgo develops, support, and incubate commercial ventures on Cardano.",26,,2,Active,2017-01-01,year,https://www.emurgo.io/,https://www.linkedin.com/company/emurgo_io/,"Blockchain, Finance, FinTech, Incubators","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",1,Ken Kodama,101-250,"Early Stage Venture, Seed",,,Private,"21,970"
Northeast Venture Fund ( NEVF ),https://www.crunchbase.com/organization/northeast-venture-fund-nevf,"Micro VC, Venture Capital",26,1,"Guwahati, Assam, India",Asia-Pacific (APAC),"Northeast Venture Fund, is a dedicated venture fund for entrepreneurs, startups and early-stage companies from Northeast India.",23,,20,Active,2016-01-01,year,http://www.nedfiventure.com/,,,,,,1-10,"Early Stage Venture, Seed",,,Private,"22,058"
Draper Startup House Ventures,https://www.crunchbase.com/organization/draper-startup-house-ventures,Venture Capital,26,1,"San Mateo, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","Draper Startup House Ventures invest directly in early-stage, innovation-based startups in growth industries.",24,,,Closed,2018-03-01,month,https://draperstartuphouse.com/ventures/,https://www.linkedin.com/company/draperstartuphouse/mycompany/,,,2,"Giulianna Crivello, Vikram Bharati",51-100,Early Stage Venture,,,Private,"22,298"
Radicle Growth,https://www.crunchbase.com/organization/radicle,Venture Capital,26,1,"San Diego, California, United States","Greater San Diego Area, West Coast, Western US","Radicle Growth is a San Diego, California based venture capital firm focused sustainable, early-stage ag and food tech startups.",20,,7,Active,2016-01-01,year,http://radicle.vc,https://www.linkedin.com/company/10676519,"Agriculture, Food and Beverage","Agriculture and Farming, Food and Beverage",1,Kirk Haney,11-50,"Early Stage Venture, Grant, Seed",,,Private,"22,440"
Activat VC,https://www.crunchbase.com/organization/activat,Venture Capital,26,2,"Astana, Astana, Kazakhstan",,Activat VC is a venture capital firm that focuses its efforts on early-stage IT startups.,24,,2,Active,2014-01-01,year,https://activat.vc,https://www.linkedin.com/company/activat/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"25,030"
Tykhe Ventures,https://www.crunchbase.com/organization/tykhe-block-ventures,Venture Capital,26,,"Gurgaon, Haryana, India",Asia-Pacific (APAC),Backing AI-first founders & emerging tech startups reshaping industries with intelligence at the core.,26,,,Active,2021-04-01,month,https://tykhe.ventures,https://www.linkedin.com/company/tykhevc,"Artificial Intelligence (AI), Information Technology, Software, Venture Capital","Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Lending and Investments, Science and Engineering, Software",3,"Abhineet Sonkar, Ganesh Kompella, Prashant Malik",11-50,"Early Stage Venture, Seed",,,Private,"25,483"
SuperAngel.Fund,https://www.crunchbase.com/organization/superangel-fund,Venture Capital,26,1,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","SuperAngel.Fund is an early stage fund investing in Consumer, PropTech & Future of Work companies.",24,,1,Active,2021-01-01,year,https://superangel.fund/,https://www.linkedin.com/company/super-angel?trk=public_profile_experience-item_profile-section-card_subtitle-click,Venture Capital,"Financial Services, Lending and Investments",,,1-10,Early Stage Venture,,,Private,"26,560"
Winton Ventures,https://www.crunchbase.com/organization/winton-ventures,Corporate Venture Capital,26,3,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",Winton Ventures invests in companies operating in the cybersecurity; energy and environment; and data science-driven healthcare sectors.,18,,3,Active,2015-01-19,day,https://www.winton.com/ventures,https://www.linkedin.com/company/winton-ventures-limited/,"Angel Investment, Finance, Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",1,David Harding,1-10,"Early Stage Venture, Seed",,,Private,"27,647"
Falak Angels,https://www.crunchbase.com/organization/falak-angels,Venture Capital,26,,"Riyadh, Ar Riyad, Saudi Arabia","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Falak Angels strives to help strategic investors find and invest in investable firms.,26,,1,Active,2019-01-01,year,https://falakangels.com/en,,,,1,Adwa AlDakheel,11-50,,,,Private,"28,128"
MGV Capital,https://www.crunchbase.com/organization/mgv-capital-group,"Micro VC, Venture Capital",26,2,"San Antonio, Texas, United States",Southern US,Enabling massive growth for early-stage digital ventures across the US and Mexico/LATAM.,23,,1,Active,2020-01-01,year,https://www.mgvcapital.com/,https://www.linkedin.com/company/68765544/,"Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Mariano Gonzalez,1-10,"Early Stage Venture, Seed",,,Private,"28,408"
Zrosk Investment Management,https://www.crunchbase.com/organization/zrosk-investment-management,Venture Capital,26,1,"Lagos, Lagos, Nigeria","Europe, Middle East, and Africa (EMEA)",Zrosk Investment Management is a investment firm that invest early in African founders that are solving global problems.,24,1,7,Active,2018-01-01,year,https://www.zrosk.com/,https://ng.linkedin.com/company/zrosk,"Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Olushola Adeniyi, Samson Esemuede",1-10,"Early Stage Venture, Seed",,,Private,"30,583"
Meltwind Advisory,https://www.crunchbase.com/organization/meltwind-advisory,Venture Capital,26,,"Cambridge, Cambridgeshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Meltwind Advisory is an investment firm.,23,,4,Active,2012-01-01,year,https://www.meltwind.co.uk,https://www.linkedin.com/company/meltwind-advisory-llp,Consulting,Professional Services,,,1-10,"Early Stage Venture, Seed",,,Private,"31,092"
SAATCHiNVEST,https://www.crunchbase.com/organization/saatchinvest,Venture Capital,26,6,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",SAATCHiNVEST is a London-based early-stage venture capital fund that invests in technology companies.,21,,2,Active,2012-01-01,year,http://saatchinvest.co.uk/,https://www.linkedin.com/company/saatchinvest,"Angel Investment, Finance, Venture Capital","Financial Services, Lending and Investments",1,David Kershaw,1-10,"Early Stage Venture, Seed",,,Private,"31,576"
