Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Deeptech Labs,https://www.crunchbase.com/organization/deeptech-labs,"Accelerator, Venture Capital",27,1,"Cambridge, Cambridgeshire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Deeptech Labs is an accelerator and venture capital based company.,25,,2,Active,2019-08-07,day,https://www.dtl.vc/,https://www.linkedin.com/company/deeptech-labs/,"AgTech, Artificial Intelligence (AI), FinTech, GreenTech, Internet of Things, Machine Learning, Quantum Computing, Robotics, Security, Semiconductor","Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Financial Services, Hardware, Internet Services, Privacy and Security, Science and Engineering, Software, Sustainability",1,Miles Kirby,1-10,"Early Stage Venture, Seed",,,Private,"25,574"
Brightly Ventures,https://www.crunchbase.com/organization/brightly-ventures,Venture Capital,26,1,"Norrmalm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Brightly Ventures is an investment firm supporting technology teams and companies who push the world forward, transforming industries.",17,,11,Active,2018-07-01,day,https://www.brightlyventures.com,https://www.linkedin.com/company/brightly-ventures,"Cyber Security, Developer Tools, eSports, Financial Services, FinTech, Venture Capital","Financial Services, Information Technology, Lending and Investments, Privacy and Security, Software, Sports",4,"Andy Johnston, John Elvesjo, Katja Bergman, Kerstin Cooley",1-10,"Early Stage Venture, Seed, Venture",,,Private,"28,882"
Flat Capital,https://www.crunchbase.com/organization/flat-capital,Venture Capital,25,7,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Flat Capital invest in people who are passionate, dedicated, have potential and skin in the game.",24,1,2,Active,2013-01-01,year,https://www.flatcapital.com/,https://www.linkedin.com/company/flat-capital-ab/,,,2,"Nina Siemiatkowski, Sebastian Siemiatkowski",1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Public,"4,257"
Wave Ventures,https://www.crunchbase.com/organization/wave-ventures,Venture Capital,25,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Wave Ventures is the largest student-run VC in Europe investing in Gen Z entrepreneurs at the earliest stage.,23,,3,Active,2016-11-01,day,http://www.wave.ventures,https://www.linkedin.com/company/wave-ventures,,,4,"Andreas Saari, Anton Backman, Janne Korpela, Olli Rissanen",1-10,"Seed, Venture",,,Private,"6,376"
Spring Capital,https://www.crunchbase.com/organization/spring-capital-8ce8,Venture Capital,25,1,"Tallinn, Harjumaa, Estonia","European Union (EU), Europe, Middle East, and Africa (EMEA)",Spring Capital operates two distinct funds: Seed and Growth. We invest in exceptional early-stage companies in the Nordics & CEE+.,24,,4,Active,2008-02-22,day,http://springcapital.ee/,https://www.linkedin.com/company/spring-cap,,,1,Henri Treude,11-50,"Early Stage Venture, Seed, Venture",,,Private,"9,820"
Christian Jantzen,https://www.crunchbase.com/person/christian-jantzen,"Individual/Angel, Investment Partner",25,3,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Danish angel investor, based in London.",21,,,,,,,https://www.linkedin.com/in/chjant/,,,,,,"Early Stage Venture, Seed",,,,"59,513"
Walerud Ventures,https://www.crunchbase.com/organization/walerud-ventures,"Family Investment Office, Incubator, Micro VC, Venture Capital",25,9,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Walerud Ventures joins pre-seed and seed stage companies as investors, advisors and part-time employees. Deep tech that is planet-positive.",21,2,6,Active,2002-01-01,year,http://www.walerud.com,https://www.linkedin.com/company/walerud-ventures,"Advanced Materials, Artificial Intelligence (AI), Biotechnology, CleanTech, GreenTech, Machine Learning, Renewable Energy, Robotics, Smart Cities","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Energy, Hardware, Manufacturing, Real Estate, Science and Engineering, Software, Sustainability",3,"Bengt Walerud, Caroline Walerud, Jane Walerud",1-10,"Early Stage Venture, Seed",,,Private,"113,272"
Course Corrected,https://www.crunchbase.com/organization/course-corrected,Venture Capital,23,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Course Corrected is an early-stage venture fund backing climate tech companies with potential to become the leading businesses of tomorrow.,14,,6,Active,2021-01-01,year,https://cc.vc,https://www.linkedin.com/company/course-corrected/,,,3,"Christine Ahlstrand, Katja Bergman, Kerstin Cooley",1-10,"Early Stage Venture, Seed",,,Private,"2,891"
Kale United,https://www.crunchbase.com/organization/kale-invest,"Corporate Venture Capital, Venture Capital",23,2,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Kale United invests in vegan startups.,19,,2,Active,2018-01-01,year,http://kaleunited.com/,https://www.linkedin.com/company/kaleunited/,"Angel Investment, Finance, GreenTech, Incubators, Venture Capital","Financial Services, Lending and Investments, Sustainability",1,Måns Ullerstam,1-10,"Crowdfunding, Early Stage Venture, Seed, Venture",For Profit,Made Acquisitions,Private,"9,244"
DHS Venture Partners,https://www.crunchbase.com/organization/dhs-venture-partners,Venture Capital,23,2,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",DHS Venture Partners is an investment group committed to supporting the next generation of entrepreneurs.,22,,2,Active,2015-01-01,year,http://www.dhsventurepartners.com/,https://www.linkedin.com/company/dhs-venture-partners,,,4,"Alexander Paterson, Emmet King, Johan Siwers, Luca Banderet",11-50,Seed,,,Private,"45,690"
RunwayFBU,https://www.crunchbase.com/organization/runwayfbu,Venture Capital,22,1,"Fornebu, Akershus, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",An early stage VC fund that invests in software-driven technology companies built by ambitious entrepreneurs.,19,,5,Active,2021-10-01,day,https://runwayfbu.com/,https://www.linkedin.com/company/runwayfbu,"Construction, Energy, Industrial, Information Technology, Software","Energy, Information Technology, Manufacturing, Real Estate, Software",2,"Kjell Inge Røkke, Tor Bækkelund",1-10,"Early Stage Venture, Seed",,,Private,"8,517"
Cerulean Ventures,https://www.crunchbase.com/organization/cerulean-ventures,Venture Capital,22,,"Santa Barbara, California, United States","West Coast, Western US",Cerulean Ventures invests in foundational technology to scale climate solutions.,22,,2,Closed,2022-06-15,day,https://cerulean.vc,https://www.linkedin.com/company/cerulean-ventures/,,,2,"Jahed Momand, Matthew Stotts",1-10,"Early Stage Venture, Initial Coin Offering, Seed",,,Private,"22,994"
KHP Ventures,https://www.crunchbase.com/organization/khp-ventures,"Private Equity Firm, Venture Capital",22,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",KHP Ventures is an investment firm that provides innovative ideas for healthcare.,18,,3,Active,2021-01-01,year,https://khpventures.com,https://www.linkedin.com/company/khp-ventures,,,,,11-50,"Early Stage Venture, Seed, Venture",,,Private,"29,752"
Zenith Venture Capital,https://www.crunchbase.com/organization/zenith-group,Venture Capital,22,3,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Zenith Venture Capital invests in early stage tech companies in the Nordics,21,1,9,Active,2015-01-01,year,http://www.zenithgroup.se,https://www.linkedin.com/company/zenith-group-vc/?viewAsMember=true,,,1,Tommy Jacobson,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"33,474"
Veg Capital,https://www.crunchbase.com/organization/veg-capital,Venture Capital,22,4,"Loughborough, Leicestershire, United Kingdom","Europe, Middle East, and Africa (EMEA)",Veg Capital provides early-stage capital to companies striving to replace the use of animals in the food system.,18,,11,Active,2020-01-01,year,https://vegcapital.co.uk/,https://www.linkedin.com/company/vegcapital/,,,1,Matthew Glover,1-10,"Early Stage Venture, Seed",,,Private,"131,290"
Zacua Ventures,https://www.crunchbase.com/organization/zacua-ventures,Venture Capital,21,,"Burlingame, California, United States","San Francisco Bay Area, West Coast, Western US",Investing in the next generation of built environment entrepreneurs.,14,,9,Active,2022-01-01,year,https://zacuaventures.com,https://www.linkedin.com/company/zacua-ventures,"Building Maintenance, Building Material, Construction, Green Building, Smart Building","Real Estate, Sustainability",,,1-10,"Early Stage Venture, Seed",,,Private,"4,291"
MP Pensjon,https://www.crunchbase.com/organization/mp-pensjon-941a,Pension Funds,21,2,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",MP Pensjon is a privately owned investment manager. ,19,1,1,Active,1995-01-01,year,https://mppensjon.no,https://www.linkedin.com/company/mp-pensjon-pk/,Financial Services,Financial Services,,,11-50,,,,Private,"26,721"
Eric Quidenus-Wahlforss,https://www.crunchbase.com/person/eric-wahlforss,Individual/Angel,21,6,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Eric Wahlforss is the Co-Founder and CEO of Dance. He co-Founded SoundCloud Limited in 2007 and serves as its Chief Technology Officer. Eric...,20,,,,,,,https://de.linkedin.com/in/ericw,,,,,,Seed,,,,"40,001"
Voyagers,https://www.crunchbase.com/organization/voyagers,Venture Capital,20,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Voyagers is building a diverse, international community of mission-led people using technology to confront climate-related challenges.",18,,1,Active,2019-01-01,year,https://voyagers.io/,https://www.linkedin.com/company/voyagers-io,"Adventure Travel, Service Industry, Travel","Other, Travel and Tourism",,,1-10,Seed,For Profit,,Private,"7,315"
Christian Bach,https://www.crunchbase.com/person/christian-bach,"Individual/Angel, Investment Partner",20,1,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Christian Bach is the President & Co-founder of Netlify.,18,,,,,,,https://www.linkedin.com/in/christianbachdk/,,,,,,Seed,,,,"26,642"
SmiLe Incubator,https://www.crunchbase.com/organization/smile-incubator,"Accelerator, Incubator",20,1,"Lund, Skane Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",SmiLe Incubator helps entrepreneurs and startup companies to develop and commercialize new ideas.,20,,14,Active,2007-01-01,year,http://www.smileincubator.life/,https://www.linkedin.com/company/smile-incubator/,Biotechnology,"Biotechnology, Science and Engineering",,,11-50,"Grant, Seed, Venture",For Profit,,Private,"32,023"
ABB,https://www.crunchbase.com/organization/abb,,19,3,"Zürich, Zurich, Switzerland","Europe, Middle East, and Africa (EMEA)",ABB provides electrification and automation solutions for various industries.,18,,6,Active,1988-01-05,day,https://global.abb/group/en,https://www.linkedin.com/company/abb,"Automotive, Energy, Energy Management, Industrial Automation, Robotics","Energy, Hardware, Manufacturing, Science and Engineering, Software, Transportation",2,"Charles Brown, Walter Boveri",10001+,,For Profit,Made Acquisitions,Public,844
"Stockholm Business Angels, STOAF",https://www.crunchbase.com/organization/stockholm-business-angels-stoaf,Venture Capital,19,2,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",STOAF is an early stage investment company that backs deep technology ventures.,13,1,4,Active,2008-01-01,year,http://www.stoaf.se,https://www.linkedin.com/company/stockholms-aff-rs-nglar-ab,,,1,Ted Elvhage,11-50,Early Stage Venture,,,Private,"22,716"
Navigare Ventures,https://www.crunchbase.com/organization/navigare-ventures,Venture Capital,19,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Navigare Ventures is an early-stage investor specialized in science-driven companies.,14,,9,Active,2021-01-01,year,https://navigareventures.com/,https://www.linkedin.com/company/navigare-ventures,,,,,1-10,"Early Stage Venture, Seed",,,Private,"31,450"
Sigma Software Labs,https://www.crunchbase.com/organization/sigma-software-labs,"Accelerator, Venture Capital",19,1,"Kyiv, Kyyiv, Ukraine","Europe, Middle East, and Africa (EMEA)",Sigma Software Labs is an investment wing of Sigma Software.,18,,3,Active,2019-01-01,year,https://labs.sigma.software/,https://www.linkedin.com/company/sigma-software-labs,Software,Software,,,11-50,Seed,,,Private,"34,033"
Climentum Capital,https://www.crunchbase.com/organization/climentum-capital,Venture Capital,18,,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia","Climentum Capital invest in European based climate tech companies enabling sustainable, low-carbon and circular industries",15,,10,Active,2021-07-01,day,https://www.climentum.com,https://www.linkedin.com/company/climentum/,Venture Capital,"Financial Services, Lending and Investments",5,"Doerte Hirschberg, Malin Carlstrom, Morten Halborg, Stefan Mård, Yoann Berno",1-10,"Early Stage Venture, Seed",,,Private,"6,446"
Impossible Finance,https://www.crunchbase.com/organization/impossible-finance,Incubator,18,1,"Midview City, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Impossible Finance uses decentralised financial protocols to give everyone the same access to financial products.,18,,1,Active,2019-01-01,year,https://impossible.finance/,https://www.linkedin.com/company/impossible-finance,"Blockchain, Cryptocurrency, Financial Services","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,,1-10,"Early Stage Venture, Seed",For Profit,,Private,"17,324"
Sociedad Regional de Promocion del Principado de Asturias,https://www.crunchbase.com/organization/sociedad-regional-de-promocion-del-principado-de-asturias,Venture Capital,18,,"Llanera, Asturias, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",La SRP del Principado de Asturias opera en el mercado del capital riesgo y actúa como organismo de promoción económica desde 1984,17,,12,Active,1984-01-01,year,https://www.srp.es/,https://www.linkedin.com/company/srp-asturias/,"Government, Non Profit, Office Administration","Administrative Services, Government and Military, Other, Social Impact",,,11-50,"Debt, Seed, Venture",Non-profit,,Private,"19,157"
