Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Flat Capital,https://www.crunchbase.com/organization/flat-capital,Venture Capital,25,7,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Flat Capital invest in people who are passionate, dedicated, have potential and skin in the game.",24,1,2,Active,2013-01-01,year,https://www.flatcapital.com/,https://www.linkedin.com/company/flat-capital-ab/,,,2,"Nina Siemiatkowski, Sebastian Siemiatkowski",1-10,"Early Stage Venture, Late Stage Venture, Seed",,,Public,"4,257"
Wave Ventures,https://www.crunchbase.com/organization/wave-ventures,Venture Capital,25,,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Wave Ventures is the largest student-run VC in Europe investing in Gen Z entrepreneurs at the earliest stage.,23,,3,Active,2016-11-01,day,http://www.wave.ventures,https://www.linkedin.com/company/wave-ventures,,,4,"Andreas Saari, Anton Backman, Janne Korpela, Olli Rissanen",1-10,"Seed, Venture",,,Private,"6,376"
Flerie Invest,https://www.crunchbase.com/organization/flerie-invest,Venture Capital,25,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Flerie Invest is a Europian investment firm that makes investments in the health care sector companies.,14,1,13,Active,2011-01-01,year,https://flerie.com/,https://www.linkedin.com/company/flerie/,Health Care,Health Care,,,1-10,"Early Stage Venture, Post-Ipo, Venture",,,Private,"27,719"
The Springfield Project,https://www.crunchbase.com/organization/the-springfield-project,Venture Capital,25,3,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",The Springfield Project is a Stockholm-based early stage investment firm that finances startups with the focus to help entrepreneurs.,25,,22,Active,2014-08-02,day,http://thespringfieldproject.se/,https://www.linkedin.com/company/the-springfield-project-sweden/about/,"Consulting, Financial Services","Financial Services, Professional Services",,,11-50,,,,Private,"37,043"
Christian Jantzen,https://www.crunchbase.com/person/christian-jantzen,"Individual/Angel, Investment Partner",25,3,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Danish angel investor, based in London.",21,,,,,,,https://www.linkedin.com/in/chjant/,,,,,,"Early Stage Venture, Seed",,,,"59,513"
Walerud Ventures,https://www.crunchbase.com/organization/walerud-ventures,"Family Investment Office, Incubator, Micro VC, Venture Capital",25,9,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia","Walerud Ventures joins pre-seed and seed stage companies as investors, advisors and part-time employees. Deep tech that is planet-positive.",21,2,6,Active,2002-01-01,year,http://www.walerud.com,https://www.linkedin.com/company/walerud-ventures,"Advanced Materials, Artificial Intelligence (AI), Biotechnology, CleanTech, GreenTech, Machine Learning, Renewable Energy, Robotics, Smart Cities","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Energy, Hardware, Manufacturing, Real Estate, Science and Engineering, Software, Sustainability",3,"Bengt Walerud, Caroline Walerud, Jane Walerud",1-10,"Early Stage Venture, Seed",,,Private,"113,272"
Loudspring,https://www.crunchbase.com/organization/cleantech-invest,Venture Capital,24,1,"Helsinki, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",Loudspring is focused on funding and commercializing companies rooted in the Finnish clean technology industry.,12,,16,Active,2005-01-01,year,http://www.loudspring.earth,https://www.linkedin.com/company/loudspring/,"CleanTech, Financial Services, FinTech","Financial Services, Sustainability",2,"Tarja Teppo, Timo Linnainmaa",1-10,,For Profit,Made Acquisitions,Private,"12,499"
MOOR,https://www.crunchbase.com/organization/moor,"Micro VC, Venture Capital",24,4,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",MOOR is an early stage Swedish venture capital firm focusing on the digital space.,13,1,6,Active,2012-12-15,day,http://moorcap.com,,"Business Development, Finance, Venture Capital","Financial Services, Lending and Investments, Professional Services",1,Kaj Hed,1-10,"Early Stage Venture, Seed, Venture",,,Private,"46,515"
The London Fund,https://www.crunchbase.com/organization/the-london-fund,"Private Equity Firm, Venture Debt",23,8,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",The London Fund invests in IP-rich high-growth companies that focus on B2C and emerging tech with a focus on transformative technologies.,21,1,9,Active,2003-01-01,year,http://www.thelondonfund.com,https://www.linkedin.com/company/thelondonfund,"Apps, Blockchain, Direct Marketing, Finance, Financial Services, Food and Beverage, Marketing, Retail, Social Media, Social Media Marketing","Apps, Blockchain and Cryptocurrency, Commerce and Shopping, Financial Services, Food and Beverage, Internet Services, Media and Entertainment, Other, Sales and Marketing, Software",2,"Ashesh Shah, Palle Pedersen",11-50,"Early Stage Venture, Seed",,,Private,"2,338"
Course Corrected,https://www.crunchbase.com/organization/course-corrected,Venture Capital,23,,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Course Corrected is an early-stage venture fund backing climate tech companies with potential to become the leading businesses of tomorrow.,14,,6,Active,2021-01-01,year,https://cc.vc,https://www.linkedin.com/company/course-corrected/,,,3,"Christine Ahlstrand, Katja Bergman, Kerstin Cooley",1-10,"Early Stage Venture, Seed",,,Private,"2,891"
Scale Capital,https://www.crunchbase.com/organization/scale-capital,Venture Capital,23,3,"Copenhagen, Hovedstaden, Denmark","European Union (EU), Nordic Countries, Scandinavia",Scale Capital is a Danish venture fund investing €1-4M in Nordic B2B tech startups at Seed/Series A and helping them win in the US.,20,1,12,Active,2012-03-01,day,http://www.scalecapital.com,https://www.linkedin.com/company/scale-capital?trk=top_nav_home,"Industrial, Information Technology, Internet, Manufacturing, Marketing, Software","Information Technology, Internet Services, Manufacturing, Sales and Marketing, Software",2,"Kenneth Grunow, Lars Jensen",11-50,"Convertible Note, Debt, Early Stage Venture, Grant, Secondary Market, Seed, Venture",,,Private,"5,878"
Kale United,https://www.crunchbase.com/organization/kale-invest,"Corporate Venture Capital, Venture Capital",23,2,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Kale United invests in vegan startups.,19,,2,Active,2018-01-01,year,http://kaleunited.com/,https://www.linkedin.com/company/kaleunited/,"Angel Investment, Finance, GreenTech, Incubators, Venture Capital","Financial Services, Lending and Investments, Sustainability",1,Måns Ullerstam,1-10,"Crowdfunding, Early Stage Venture, Seed, Venture",For Profit,Made Acquisitions,Private,"9,244"
Finvolve,https://www.crunchbase.com/organization/finvolve,Venture Capital,23,,"Gurgaon, Haryana, India",Asia-Pacific (APAC),Finvolve operates as a joint venture of India Accelerator and Finolutions.,20,,12,Active,2022-01-01,year,https://finvolve.co/,https://www.linkedin.com/company/finvolve/,,,,,1-10,Seed,,,Private,"22,280"
Tank Stream Ventures,https://www.crunchbase.com/organization/tank-stream-ventures,Venture Capital,23,6,"Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",Tank Stream Ventures is a web-technology focused fund investing in early-stage startups.,17,,10,Active,2013-02-01,day,http://www.tankstream.vc,http://www.linkedin.com/company/tank-stream-ventures,"Finance, Financial Services, Impact Investing, Venture Capital","Financial Services, Lending and Investments",4,"Jonathan Lui, Markus Kahlbetzer, Rui Rodrigues, Tim Fung",1-10,"Early Stage Venture, Seed, Venture",,,Private,"29,828"
TR Invest,https://www.crunchbase.com/organization/tr-invest,Private Equity Firm,23,4,"Tafers, Fribourg, Switzerland","Europe, Middle East, and Africa (EMEA)",Private Investment Company,22,,2,Active,2010-01-01,year,http://tr-invest.ch,https://www.linkedin.com/company/tr-invest-ag/,,,1,Thomas Rauber,1-10,"Early Stage Venture, Seed",,,Private,"40,215"
DHS Venture Partners,https://www.crunchbase.com/organization/dhs-venture-partners,Venture Capital,23,2,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",DHS Venture Partners is an investment group committed to supporting the next generation of entrepreneurs.,22,,2,Active,2015-01-01,year,http://www.dhsventurepartners.com/,https://www.linkedin.com/company/dhs-venture-partners,,,4,"Alexander Paterson, Emmet King, Johan Siwers, Luca Banderet",11-50,Seed,,,Private,"45,690"
Cusp Capital,https://www.crunchbase.com/organization/cusp-capital,Venture Capital,22,2,"Essen, Nordrhein-Westfalen, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Cusp Capital makes investments in fast-growing technology companies on the cusp.,18,,17,Active,2021-01-01,year,https://www.cuspcapital.com,https://www.linkedin.com/company/cuspcapital/,,,2,"Christian Winter, Jan Sessenhausen",11-50,Early Stage Venture,,,Private,767
Motion Ventures,https://www.crunchbase.com/organization/motion-ventures,Venture Capital,22,1,"Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Motion Ventures is an early stage venture capital fund catalysing digital and energy transition across global supply chains.,21,,7,Active,2021-01-01,year,https://www.motion.vc/,https://www.linkedin.com/company/motionventures/,Venture Capital,"Financial Services, Lending and Investments",3,"Michael Pomerleau, Nicklas Viby Fursund, Shaun Hon",11-50,"Early Stage Venture, Seed",,,Private,"3,171"
Tamar Capital,https://www.crunchbase.com/organization/tamar-capital,Family Investment Office,22,2,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US","Tamar Capital is a Family Office combining asset management, cash management, risk management and financial planning.",19,1,1,Active,2016-01-01,year,https://tamar.capital/,https://www.linkedin.com/company/tamar-capital/people/,Financial Services,Financial Services,3,"Hrag Sarkissian, Karine Sarkissian, Shahan Sarkissian",1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"19,092"
Zenith Venture Capital,https://www.crunchbase.com/organization/zenith-group,Venture Capital,22,3,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Zenith Venture Capital invests in early stage tech companies in the Nordics,21,1,9,Active,2015-01-01,year,http://www.zenithgroup.se,https://www.linkedin.com/company/zenith-group-vc/?viewAsMember=true,,,1,Tommy Jacobson,1-10,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"33,474"
Fairpoint Capital,https://www.crunchbase.com/organization/fairpoint-capital,Venture Capital,21,2,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Fairpoint Capital is a Nordic B2B technology Venture Capital investor focusing on unique technologies and/or business models.,18,,15,Active,2019-01-01,year,https://fairpoint.se,https://www.linkedin.com/company/fairpoint-capital/,,,,,1-10,"Early Stage Venture, Seed",,,Private,"15,740"
Big Pi Ventures,https://www.crunchbase.com/organization/big-pi-ventures,Venture Capital,21,,"Athens, Attiki, Greece","European Union (EU), Europe, Middle East, and Africa (EMEA)","Big Pi is a venture capital fund, investing in founders working on proprietary technologies that help solve big problems.",15,,6,Active,2017-01-01,year,https://bigpi.vc,https://www.linkedin.com/company/big-pi,"Artificial Intelligence (AI), Finance, Financial Services, Software, Venture Capital","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Science and Engineering, Software",6,"Alex Eleftheriadis, Aristos Doxiadis, Bruno Bolsens, George Saliaris-Fasseas, Georgios Kasselakis, Marco Veremis",1-10,"Early Stage Venture, Seed, Venture",,,Private,"16,230"
Victor Jacobsson,https://www.crunchbase.com/person/victor-jacobsson,"Individual/Angel, Investment Partner",21,1,"Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",Victor Jacobsson is an Independent Advisor to startups and Investors. As an entrepreneur victor co-founded [Klarna](http://www.crunchbase.c...,15,,1,,,,,https://www.linkedin.com/in/victorjacobsson,,,,,,Seed,,,,"18,919"
Kistefos Venture Capital,https://www.crunchbase.com/organization/kirkland-ellis,Venture Capital,21,3,"Oslo, Oslo, Norway","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",Kistefos Venture Capital is a venture capital investment firm.,13,1,11,Active,1997-01-01,year,http://www.kistefos.no/,https://www.linkedin.com/company/kistefos-as,"Financial Services, Industrial, Venture Capital","Financial Services, Lending and Investments, Manufacturing",1,Christen Sveeas,11-50,Early Stage Venture,,,Private,"31,891"
Insta Ventures,https://www.crunchbase.com/organization/insta-ventures,Venture Capital,21,,"Limassol, Limassol, Cyprus","Europe, Middle East, and Africa (EMEA), European Union (EU), Middle East","Insta Ventures is a Cyprus-based venture capital firm that invests in European companies. We invest in SaaS, B2B, B2B2C, D2C, Marketplaces.",21,,,Active,2019-04-02,day,https://insta.vc,https://www.linkedin.com/company/insta-ventures/,"Advertising, Artificial Intelligence (AI), B2B, Enterprise Software, FinTech, Marketing Automation, Marketplace, Mobile, SaaS, Video","Advertising, Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Financial Services, Media and Entertainment, Mobile, Other, Sales and Marketing, Science and Engineering, Software, Video",1,Alex Samoylenko,1-10,Seed,,,Private,"33,497"
Eric Quidenus-Wahlforss,https://www.crunchbase.com/person/eric-wahlforss,Individual/Angel,21,6,"Berlin, Berlin, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",Eric Wahlforss is the Co-Founder and CEO of Dance. He co-Founded SoundCloud Limited in 2007 and serves as its Chief Technology Officer. Eric...,20,,,,,,,https://de.linkedin.com/in/ericw,,,,,,Seed,,,,"40,001"
