Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Regions,Description,Number of Portfolio Organizations,Number of Exits (IPO),Number of Lead Investments,Operating Status,Founded Date,Founded Date Precision,Website,LinkedIn,Industries,Industry Groups,Number of Founders,Founders,Number of Employees,Investment Stage,Company Type,Acquisition Status,IPO Status,CB Rank (Investor)
Volta Ventures,https://www.crunchbase.com/organization/volta-ventures,Venture Capital,74,6,"Gent, Oost-Vlaanderen, Belgium","European Union (EU), Europe, Middle East, and Africa (EMEA)",Volta Ventures is a venture capital firm that offers seed & early stage VC for internet & software companies in the Benelux.,43,,36,Active,2014-12-17,day,http://www.volta.ventures,http://www.linkedin.com/company/volta-ventures,"B2B, Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments, Other",2,"Frank Maene, Sander Vonk",11-50,"Early Stage Venture, Seed, Venture",,,Private,"2,545"
HearstLab,https://www.crunchbase.com/organization/hearstlab-36b3,Venture Capital,74,3,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US","HearstLab invests in early-stage, tech-enabled, women-led startups.",53,,19,Active,2016-01-01,year,https://hearstlab.com/,https://www.linkedin.com/company/hearstlab,"Analytics, DevOps, FinTech, Information Technology, Marketing, Media and Entertainment","Data and Analytics, Financial Services, Information Technology, Media and Entertainment, Sales and Marketing, Software",1,Eve Burton,11-50,"Early Stage Venture, Seed, Venture",,,Private,"13,657"
Broadview Ventures,https://www.crunchbase.com/organization/broadview-ventures,Venture Capital,74,10,"Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",Broadview Ventures invests in businesses that focus on the development of technology solutions in cardiovascular and neurovascular diseases.,54,5,19,Active,2008-01-01,day,http://broadviewventures.org,https://www.linkedin.com/company/broadview-ventures-inc,"Health Diagnostics, Life Science, Medical Device, Therapeutics","Biotechnology, Health Care, Science and Engineering",1,Jessica Harrington,11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",,,Private,"15,633"
NxGen.xyz,https://www.crunchbase.com/organization/nxgen-xyz,"Accelerator, Family Investment Office, Venture Capital",74,,"Dubai, Dubai, United Arab Emirates","Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",NxGen.xyz is the social capital collective opening any door in Web3.,73,,1,Active,2021-12-13,day,https://www.nxgen.xyz/,https://www.linkedin.com/company/nxgen-xyz/,"Angel Investment, Blockchain, Cryptocurrency, Information Technology, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Information Technology, Lending and Investments, Other, Payments, Software",2,"Joeri van Geelen, Simon Schwerin",1-10,"Early Stage Venture, Seed, Venture",,,Private,"20,128"
Tola Capital,https://www.crunchbase.com/organization/tola-capital,Venture Capital,73,17,"Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",Tola Capital is a venture capital firm that invests globally in early-stage enterprise software companies.,47,,36,Active,2010-06-01,day,https://www.tolacapital.com,https://www.linkedin.com/company/tola-capital,"Cloud Security, Developer Tools, Enterprise Software, Financial Services, Venture Capital","Financial Services, Information Technology, Lending and Investments, Privacy and Security, Software",2,"Sheila Gulati, Stacey Giard",11-50,"Early Stage Venture, Late Stage Venture, Private Equity, Seed, Venture",,,Private,362
True.,https://www.crunchbase.com/organization/trueglobal,"Accelerator, Private Equity Firm, Venture Capital",73,5,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)",True is a consumer-focused investment and innovation firm reimagining what good business looks like.,64,,12,Active,2013-01-01,year,http://www.true.global,https://www.linkedin.com/company/truegloballive/,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",2,"Matt Truman, Paul Cocker",11-50,"Early Stage Venture, Private Equity, Seed",For Profit,Made Acquisitions,Private,973
Liberty Global Ventures,https://www.crunchbase.com/organization/liberty-global-ventures,"Corporate Venture Capital, Venture Capital",73,20,"Englewood, Colorado, United States","Greater Denver Area, Western US",Liberty Global Ventures is an investment fund owned by Liberty Global.,45,2,14,Active,2005-01-01,year,http://www.libertyglobal.com/ventures.html,https://www.linkedin.com/company/liberty-global,"Financial Services, Gaming, Venture Capital","Financial Services, Gaming, Lending and Investments",,,10001+,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",,,Private,"37,676"
Nina Capital,https://www.crunchbase.com/organization/nina-capital,"Micro VC, Venture Capital",72,3,"Barcelona, Catalonia, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)",Investing in healthcare transformation powered by information technology led by need-driven founders.,50,,29,Active,2019-01-01,year,https://www.nina.capital/,https://www.linkedin.com/company/ninacapital/,"Analytics, Artificial Intelligence (AI), Data Visualization, Electronic Health Record (EHR), Health Care, Internet of Things, Medical Device, Sensor, Software, Wearables","Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Design, Hardware, Health Care, Information Technology, Internet Services, Science and Engineering, Software",1,Marta G. Zanchi,11-50,"Convertible Note, Early Stage Venture, Seed",,,Private,"2,139"
Finch Capital,https://www.crunchbase.com/organization/finch-capital,Venture Capital,72,13,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Finch Capital is a series A/B investor in growth financial technologies companies.,44,,38,Active,2013-01-01,year,http://finchcapital.com,https://www.linkedin.com/company/27059481/,"Financial Services, FinTech, InsurTech, Venture Capital","Financial Services, Lending and Investments",2,"Hans de Back, Radboud Vlaar",11-50,Late Stage Venture,,,Private,"4,922"
Reflex Capital,https://www.crunchbase.com/organization/reflex-capital,Venture Capital,72,13,"Prague, Hlavni mesto Praha, Czech Republic","European Union (EU), Europe, Middle East, and Africa (EMEA)","Reflex Capital invests into people, their ideas, and their personalities. Industries are second.",52,,23,Active,2012-07-01,day,https://www.reflexcapital.com,https://www.linkedin.com/company/reflex-capital,"Finance, Venture Capital","Financial Services, Lending and Investments",2,"Josef Chvojka, Ondřej Fryc",1-10,"Convertible Note, Early Stage Venture, Seed, Venture",,,Private,"8,916"
Zero Prime Ventures,https://www.crunchbase.com/organization/data-community-fund,"Micro VC, Venture Capital",71,6,"San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",Pre-seed/seed fund writing first checks into engineer-led enterprise startups focused on data technologies (AI/ML/deep learning/data infra),56,,3,Active,2018-01-01,month,https://zeroprime.vc/,https://www.linkedin.com/company/zero-prime-vc,Venture Capital,"Financial Services, Lending and Investments",1,Pete Soderling,1-10,"Early Stage Venture, Seed",,,Private,"2,438"
Mercuri,https://www.crunchbase.com/organization/mercuri-vc,Venture Capital,71,,"London, England, United Kingdom","Europe, Middle East, and Africa (EMEA)","Mercuri lead pre-seed and seed stage funding rounds for UK companies at the intersection of media, entertainment and technology sectors.",40,,34,Active,2017-01-01,year,https://www.mercuri.vc,https://www.linkedin.com/company/mercuri-vc,"Business Development, Financial Services, Venture Capital","Financial Services, Lending and Investments, Professional Services",3,"Alan Hudson, David Pemsel, Denise Xifara",1-10,"Early Stage Venture, Seed, Venture",,,Private,"3,027"
Big Sur Ventures,https://www.crunchbase.com/organization/big-sur-ventures,Venture Capital,71,3,"Madrid, Madrid, Spain","European Union (EU), Europe, Middle East, and Africa (EMEA)","BSV invests early, commits personally and team up with exceptional founders to help build extraordinary companies.",45,,18,Active,2011-01-01,year,https://www.bigsurventures.vc/,https://www.linkedin.com/company/big-sur-ventures/,Venture Capital,"Financial Services, Lending and Investments",2,"José Miguel Herrero, Manuel Mates Garcia",11-50,"Early Stage Venture, Seed",,,Private,"6,429"
OostNL,https://www.crunchbase.com/organization/oostnl,Venture Capital,71,1,"Apeldoorn, Gelderland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)","Eastern NL is a development company that allows entrepreneurs to innovate, invest, and internationalize sustainably.",58,,22,Active,2003-01-01,year,http://oostnl.nl/nl,https://www.linkedin.com/company/oostnl,"Business Development, Finance, Government","Financial Services, Government and Military, Professional Services",1,Marius Prins,101-250,,,,Private,"13,478"
FTX Ventures,https://www.crunchbase.com/organization/ftx-ventures,Corporate Venture Capital,71,4,"Santa Barbara, California, United States","West Coast, Western US","FTX Ventures invests in equity and/or tokens, at any check size and stage of blockchain.",65,1,40,Closed,2022-01-14,day,https://ftx.com,,"Blockchain, Finance, Financial Services, Venture Capital","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",,,101-250,,,,Private,"19,874"
Next Play Ventures,https://www.crunchbase.com/organization/nextplay-ventures,Venture Capital,71,10,"Menlo Park, California, United States","San Francisco Bay Area, Silicon Valley, West Coast","Early stage VC led by Jeff Weiner and Brian Rumao. Coaching entrepreneurial leaders building world-class, purpose-driven companies.",51,2,1,Active,2014-08-01,day,http://www.nextplayventures.com,https://www.linkedin.com/company/next-play-ventures/,"E-Commerce, Education, Information Technology, Internet, Software","Commerce and Shopping, Education, Information Technology, Internet Services, Software",1,Jeff Weiner,1-10,"Early Stage Venture, Seed, Venture",,,Private,"21,142"
10x Founders,https://www.crunchbase.com/organization/10x-founders,Venture Capital,70,1,"Munich, Bayern, Germany","European Union (EU), Europe, Middle East, and Africa (EMEA)",10x Founders is a network-driven European early-stage investor backed by over 200 entrepreneurs and angels.,51,,13,Active,2021-01-01,year,https://www.10xfounders.com/,https://www.linkedin.com/company/10x-founders/,,,3,"Claudius Jablonka, Felix Haas, Jan Reichelt",11-50,"Early Stage Venture, Seed, Venture",,,Private,"1,002"
C2 Ventures,https://www.crunchbase.com/organization/c2-ventures,Venture Capital,70,12,"New York, New York, United States","Greater New York Area, East Coast, Northeastern US",C2 Ventures:  Investment and Advice from the Trenches,60,,5,Active,2014-01-01,year,https://c2ventures.co,https://www.linkedin.com/in/cunninghamchrisc2,"Business Development, Finance, Financial Services","Financial Services, Professional Services",1,Chris Cunningham,1-10,Early Stage Venture,,,Private,"1,400"
Newion,https://www.crunchbase.com/organization/newion-investments,Venture Capital,70,13,"Amsterdam, Noord-Holland, The Netherlands","European Union (EU), Europe, Middle East, and Africa (EMEA)",Newion is a venture capital firm focused on early stage investments in B2B software companies.,51,,34,Active,2000-01-01,year,https://newion.com/,https://www.linkedin.com/company/newion,"B2B, Enterprise Software, Information Technology, Internet, Software","Information Technology, Internet Services, Other, Software",2,"Jaap van Barneveld, Patrick Polak",11-50,"Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"4,705"
EchoVC Partners,https://www.crunchbase.com/organization/echovc-partners,Venture Capital,70,11,"Lagos, Lagos, Nigeria","Europe, Middle East, and Africa (EMEA)","EchoVC Partners is a seed and early stage venture capital firm focused on financing and cross-pollinating leading technologies, teams.",61,1,13,Active,2011-01-01,year,http://www.echovc.com,https://www.linkedin.com/company/echovc-partners,"Finance, Financial Services",Financial Services,1,Eghosa Omoigui,11-50,"Early Stage Venture, Seed",,,Private,"5,180"
KuCoin,https://www.crunchbase.com/organization/kucoin,Corporate Venture Capital,69,1,"Mahé, Beau Vallon, Seychelles","Europe, Middle East, and Africa (EMEA)",KuCoin is a cryptocurrency exchange that facilitates trading and investing in digital assets.,67,1,14,Active,2017-01-01,year,https://www.kucoin.com,https://www.linkedin.com/company/kucoin,"Bitcoin, Blockchain, Cryptocurrency, Financial Exchanges, Trading Platform","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",5,"Chun Gan, Eric Tang, Johnny Lyu, Kent Li, Michael Gan",501-1000,Early Stage Venture,For Profit,,Private,135
Cottonwood Technology Fund,https://www.crunchbase.com/organization/cottonwood-technology-fund,Venture Capital,69,4,"Santa Fe, New Mexico, United States",Western US,Cottonwood Technology Fund is an early-stage venture capital fund that primarily invests in technology-driven companies.,30,2,32,Active,2010-06-01,day,https://www.cottonwood.vc,https://www.linkedin.com/company/cottonwood-technology-fund,"Advanced Materials, Chemical, Clean Energy, Communications Infrastructure, Electronics, Nanotechnology, Sensor, Telecommunications","Consumer Electronics, Energy, Hardware, Manufacturing, Science and Engineering, Sustainability",1,David Blivin,11-50,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,,Private,"4,574"
Faber,https://www.crunchbase.com/organization/faber-ventures,Venture Capital,68,8,"Lisbon, Lisboa, Portugal","European Union (EU), Europe, Middle East, and Africa (EMEA)",We invest in teams transforming the world with technology.,49,,18,Active,2012-01-01,year,http://faber.vc,http://www.linkedin.com/company/faber-vc,"Financial Services, Venture Capital","Financial Services, Lending and Investments",1,Alexandre Barbosa,11-50,"Early Stage Venture, Seed",,,Private,"2,149"
